"","disp","lambda","lambda_dev","alpha_brho","alpha_brho_dev","alpha_acam","alpha_acam_dev","water","lambda_m0","alpha_brho_m0","alpha_acam_m0"
"1",0.462347105311713,62.2671766698796,-39.2437976025915,-0.0257117146319821,-0.0232968608451154,-0.0490944388795178,0.0216237250057492,1,23.0233790672881,-0.0490085754770974,-0.0274707138737685
"2",0.609570140902732,56.9781296879495,-36.9000980477522,-0.0237404909744643,0.0108429431315714,-0.0445243196135383,0.0189097848225884,1,20.0780316401973,-0.0128975478428929,-0.0256145347909499
"3",0.538010643783972,65.1733009648166,-48.1129806364438,-0.0262789935224691,0.0421536248412144,-0.0529783550041646,0.0311408250124695,1,17.0603203283728,0.0158746313187452,-0.0218375299916951
"4",0.572886105393346,76.4061685361631,-44.667875729823,-0.0315953645538178,-0.0541638254515634,-0.0614688855465954,0.0206736802673669,1,31.7382928063401,-0.0857591900053811,-0.0407952052792285
"5",0.588085612619893,63.9385613967671,-33.0663697303737,-0.0264381149597671,-0.131339797322103,-0.0494253083786707,0.0158889529407574,1,30.8721916663933,-0.15777791228187,-0.0335363554379133
"6",0.558811245706303,55.7341304732816,-38.7944913819264,-0.0125498525268332,-0.0297864980375618,-0.0467119366984559,0.0191587886257029,1,16.9396390913552,-0.042336350564395,-0.027553148072753
"7",0.497548885219666,74.7699039183133,-55.2285414232343,-0.0309712482963821,0.0728781818237019,-0.049511222548908,0.0178012714348485,1,19.541362495079,0.0419069335273198,-0.0317099511140594
"8",0.594934424299349,57.6251409382227,-34.2906408216124,-0.0146555619205056,-0.0404762200552186,-0.0579522773095021,0.0257677182371345,1,23.3345001166104,-0.0551317819757243,-0.0321845590723676
"9",0.545832608167047,64.7695550699925,-47.0529996411903,-0.0253156415868814,0.0584810034437172,-0.046976697098267,0.0166494769468805,1,17.7165554288022,0.0331653618568357,-0.0303272201513865
"10",0.541652835768893,67.3424501097603,-45.8116364264191,-0.0237168515240828,-0.0299768571713138,-0.0463949184103612,0.0150131418978992,1,21.5308136833412,-0.0536937086953966,-0.031381776512462
"11",0.639757206311283,64.7961702544067,-42.9814153271843,-0.0144997543984756,-0.109253855194575,-0.0494780996700092,0.0228514348399842,1,21.8147549272224,-0.123753609593051,-0.026626664830025
"12",0.66631112100715,68.0782519596449,-30.0511949693506,-0.0173733589817156,-0.0437373499979433,-0.0485360191275707,0.00024412109687019,1,38.0270569902943,-0.0611107089796588,-0.0482918980307005
"13",0.547477955199515,74.3724949628851,-45.3550302684373,-0.0229319685094028,-0.0208536572331378,-0.0542659374151085,0.0227981456450066,1,29.0174646944478,-0.0437856257425406,-0.0314677917701018
"14",0.46490688880765,61.1871361060051,-33.9444850315464,-0.0165384583943283,-0.0656961551788709,-0.0428378043939751,0.00599752523852543,1,27.2426510744586,-0.0822346135731992,-0.0368402791554497
"15",0.574401676922835,74.2442647186704,-53.3591546470177,-0.0293041176184739,-0.0273654626767298,-0.0529704937090138,0.0282458758885597,1,20.8851100716527,-0.0566695802952037,-0.024724617820454
"16",0.536632347396714,71.905341713329,-39.5862085300158,-0.0305284613727389,-0.0462121309294602,-0.0545726622199449,0.0194088185816126,1,32.3191331833132,-0.0767405923021992,-0.0351638436383323
"17",0.540760195837213,68.5561352985435,-49.1195703759873,-0.0299407412967792,-0.00275119787771385,-0.0502492136628489,0.0208199323165202,1,19.4365649225562,-0.0326919391744931,-0.0294292813463287
"18",0.665825979558026,68.2387241602627,-46.1225160378313,-0.0296438136711999,-0.038639504762117,-0.047110718315289,0.0191834692873722,1,22.1162081224314,-0.0682833184333168,-0.0279272490279168
"19",0.550959888816165,72.5692028674584,-39.2201495493279,-0.0296857167673272,-0.049107449315562,-0.0489792768557623,0.010849042730522,1,33.3490533181305,-0.0787931660828893,-0.0381302341252403
"20",0.705693849729459,68.5895129402108,-43.2354623921496,-0.0207699137816533,0.0223595879900322,-0.0564232060644336,0.0215894553371669,1,25.3540505480612,0.00158967420837884,-0.0348337507272667
"21",0.601045410259043,68.282469518413,-38.3299360940786,-0.0260657576085802,-0.0774339307603986,-0.0568757689001018,0.0177586483862429,1,29.9525334243344,-0.103499688368979,-0.0391171205138589
"22",0.464044544474242,75.1112082091368,-44.3069451281425,-0.0277349238266321,-0.076861400485435,-0.058750836654895,0.0249894181340523,1,30.8042630809943,-0.104596324312067,-0.0337614185208428
"23",0.532454277043199,71.463986510165,-47.0445139954549,-0.0241070863479764,0.00682659019016695,-0.0460911046228587,0.0162604326144227,1,24.4194725147102,-0.0172804961578094,-0.029830672008436
"24",0.606421674574223,59.8616726698429,-43.5419579058841,-0.0180147246013422,0.0743520678234042,-0.0469509937620683,0.020517205161172,1,16.3197147639588,0.056337343222062,-0.0264337886008963
"25",0.535737181346615,59.9455920657718,-48.7841552418762,-0.0190963928693736,0.0868745898429264,-0.0530818695009983,0.0377109125304594,1,11.1614368238955,0.0677781969735528,-0.0153709569705389
"26",0.565382180515551,58.5812024069242,-42.3432347138004,-0.0264525922655609,0.0386853583883338,-0.0461807884216614,0.0257153176111303,1,16.2379676931238,0.0122327661227728,-0.020465470810531
"27",0.626527834587305,69.2972642909994,-51.0258103288962,-0.020380047939941,0.0932762058924517,-0.0582274567943633,0.0248237809967866,1,18.2714539621032,0.0728961579525107,-0.0334036757975767
"28",0.637565915335893,66.1258387977055,-44.3896889344845,-0.0288075469939316,0.0216657197631077,-0.0476224986487507,0.0137237870024483,1,21.736149863221,-0.00714182723082395,-0.0338987116463023
"29",0.534707750876215,58.2614515448036,-35.5912678989135,-0.0248633628210156,-0.0726271312129369,-0.0518009152131515,0.0228570363883736,1,22.6701836458901,-0.0974904940339524,-0.0289438788247779
"30",0.513889761734356,65.1742866214891,-52.6947537034902,-0.0187957477984751,0.0699756893924814,-0.0452965343928433,0.0219387537591652,1,12.4795329179989,0.0511799415940064,-0.0233577806336781
"31",0.512444151954185,63.560248987866,-48.6971875884648,-0.0235038007785822,0.0299209589872236,-0.048190927355267,0.0287542746899582,1,14.8630613994012,0.0064171582086414,-0.0194366526653089
"32",0.555853709063712,67.6641110554897,-45.1945470553212,-0.0233972654828663,0.0327638071835628,-0.0467347877739415,0.0136078208560313,1,22.4695640001684,0.00936654170069647,-0.0331269669179102
"33",0.556911505520507,70.3713793671252,-38.6460729767391,-0.0272302077794109,-0.00540356976452361,-0.0520328803396225,0.0116082167527829,1,31.7253063903861,-0.0326337775439345,-0.0404246635868396
"34",0.514560265586915,70.6285824294296,-56.3942152633009,-0.0246935968757787,0.0503608475672556,-0.052243920440548,0.0323700683018697,1,14.2343671661288,0.0256672506914769,-0.0198738521386783
"35",0.569271587701106,60.2029042966198,-38.2772449275685,-0.0316229881122466,-0.0607094213056381,-0.0481737034586551,0.0218832772745624,1,21.9256593690513,-0.0923324094178847,-0.0262904261840926
"36",0.546506474256228,54.9981341405549,-30.9386776327404,-0.0172138303643395,0.00705079766204541,-0.0446207269533528,0.00814300999297962,1,24.0594565078145,-0.0101630327022941,-0.0364777169603731
"37",0.508849152399049,74.2472592087198,-53.7044063458955,-0.0238054689866969,-0.0176480277612188,-0.0594669096848818,0.035620695168265,1,20.5428528628242,-0.0414534967479156,-0.0238462145166168
"38",0.65201624717752,60.3894365605963,-38.0723515197521,-0.0248240510533725,-0.000144102858809149,-0.0429367019120085,0.0109194282974538,1,22.3170850408442,-0.0249681539121816,-0.0320172736145547
"39",0.559546538173077,67.6744238144725,-44.2830590903144,-0.0258960617028072,0.0237596812362356,-0.0541211475380884,0.0134742296949031,1,23.3913647241581,-0.0021363804665716,-0.0406469178431854
"40",0.623217362488265,62.4585283259829,-39.281965909471,-0.0283981474063363,-0.049058977104346,-0.0446042661652627,0.0108401013945642,1,23.1765624165119,-0.0774571245106823,-0.0337641647706985
"41",0.572331290126204,64.1440836557634,-38.8029689151577,-0.0236691147901064,-0.031212115961094,-0.0515678959134253,0.0100543533063849,1,25.3411147406057,-0.0548812307512003,-0.0415135426070405
"42",0.612221280941837,71.0977141859338,-43.6340678084952,-0.0153574583360895,-0.0979802289828387,-0.0517980397988112,0.0183307460645222,1,27.4636463774386,-0.113337687318928,-0.033467293734289
"43",0.496240949185571,72.1126992921495,-50.2076528811635,-0.0327679331185289,0.0661135243328426,-0.0553360431501645,0.014868747772668,1,21.905046410986,0.0333455912143137,-0.0404672953774964
"44",0.589195630820313,58.001570161988,-36.4263606398449,-0.0175047636864902,0.0106704394570611,-0.0445983139472936,0.0134440527553922,1,21.5752095221432,-0.00683432422942912,-0.0311542611919014
"45",0.508009701079625,70.8013907575923,-49.9840764127098,-0.0200148365781744,0.00379980435428512,-0.045887070881292,0.0195674972884419,1,20.8173143448825,-0.0162150322238893,-0.0263195735928501
"46",0.474196353062892,65.6755695421002,-37.2811139709435,-0.0275133441858596,-0.0518615628393209,-0.0469255124244817,0.0122410019317718,1,28.3944555711567,-0.0793749070251805,-0.0346845104927099
"47",0.530428079435121,66.0578182835828,-45.6780002515214,-0.0226605425952081,0.011342792902254,-0.0541156271234186,0.023550892685638,1,20.3798180320614,-0.0113177496929541,-0.0305647344377806
