"","disp","lambda","lambda_dev","alpha_brho","alpha_brho_dev","alpha_acam","alpha_acam_dev","water","lambda_m0","alpha_brho_m0","alpha_acam_m0"
"1",0.387729594174763,516.729994940254,9.64950630365913,-0.0428467619380576,0.362640230218883,0.00949922274364837,-0.0251685824898218,1,526.379501243913,0.319793468280826,-0.0156693597461734
"2",0.368333508467206,624.261662001748,1.84726363471575,-0.0512577995162656,0.224272467910484,0.000409484982934276,-0.0126650220295042,1,626.108925636464,0.173014668394218,-0.01225553704657
"3",0.434631537597154,511.415975066228,24.1306506493469,-0.0443019158777402,0.306937330448297,0.0116546010979419,-0.0263436857630182,1,535.546625715575,0.262635414570557,-0.0146890846650763
"4",0.436876196919551,517.128648868766,6.46558811657811,-0.0418755654511087,0.333903154622354,0.00979326415615337,-0.0217423657569803,1,523.594236985344,0.292027589171246,-0.0119491016008269
"5",0.447767282402707,536.792812531953,4.72688490555075,-0.0472841531391798,0.354609374727826,0.0129311059607018,-0.0213553549109403,1,541.519697437504,0.307325221588646,-0.00842424895023851
"6",0.387169853641222,553.485740688746,0.284115489196652,-0.0457052525687518,0.304970567208878,0.0112198055528647,-0.0168756416945582,1,553.769856177943,0.259265314640126,-0.00565583614169343
"7",0.397303802766785,577.826918575145,0.852220371798562,-0.0484290001851178,0.33700384579605,0.0114422563610707,-0.0262000304178805,1,578.679138946944,0.288574845610932,-0.0147577740568098
"8",0.405637023460547,546.490794294203,4.48757674359301,-0.0467574669962031,0.28708338332533,0.00549046043721232,-0.0216060061182371,1,550.978371037796,0.240325916329127,-0.0161155456810247
"9",0.3905240293529,530.51948752388,-1.83423827840544,-0.0442837326200221,0.307303360571662,0.0134529187045137,-0.0233308611874177,1,528.685249245474,0.263019627951639,-0.00987794248290401
"10",0.365540957910616,608.158998991124,15.8848323160018,-0.0484332854732164,0.219826300990168,0.00727189983826591,-0.0157971764547122,1,624.043831307126,0.171393015516951,-0.00852527661644627
"11",0.407741665637615,537.509729629109,9.10264507114215,-0.0415206771269193,0.318331853585157,0.00677341871557248,-0.0193914477253129,1,546.612374700251,0.276811176458238,-0.0126180290097404
"12",0.394375547738835,579.968967782862,-5.28603615561425,-0.0465135100196169,0.243806651636676,0.00292843464780998,-0.0130787625955469,1,574.682931627248,0.197293141617059,-0.010150327947737
"13",0.401794968678147,602.361754232002,-4.20737199204693,-0.0500888903316912,0.284114710470566,0.00544701114110023,-0.0174702170190932,1,598.154382239955,0.234025820138875,-0.0120232058779929
"14",0.378564300497883,540.143672802751,10.4737791107145,-0.0468204051343414,0.27095779273461,0.00834628950595851,-0.0186035460460909,1,550.617451913465,0.224137387600269,-0.0102572565401324
"15",0.383310393042412,528.259851327841,5.79501769363286,-0.0444916451113473,0.307402224662104,0.0099436835347925,-0.0200471342788697,1,534.054869021474,0.262910579550757,-0.0101034507440772
"16",0.399742088658737,497.97548941841,-11.7561895384021,-0.0394069752221253,0.385787988852156,0.0147383694120023,-0.0245452201388523,1,486.219299880008,0.346381013630031,-0.00980685072685009
"17",0.435729998636043,525.233572346923,-1.71862645986487,-0.0468163782578138,0.346624157880673,0.0115985396276954,-0.0268360452791295,1,523.514945887059,0.299807779622859,-0.0152375056514341
"18",0.392763026793299,566.66044031631,-9.81269045030772,-0.0460044979863878,0.308143777079411,0.0034821282655489,-0.015889933288393,1,556.847749866003,0.262139279093023,-0.0124078050228441
"19",0.3755493299447,526.329129912496,4.74435846924184,-0.0511291282261109,0.343565707657338,0.0096911529057946,-0.0184137865591177,1,531.073488381738,0.292436579431227,-0.00872263365332311
"20",0.425213712641038,513.80514566002,-0.461845094112573,-0.0457344838874459,0.43764493588968,0.00994392831417972,-0.0283728017807093,1,513.343300565907,0.391910452002234,-0.0184288734665296
"21",0.403834732792627,558.987032664098,2.04666807989537,-0.0458962168874027,0.278763918392653,0.00630597972284271,-0.0198566695479762,1,561.033700743993,0.23286770150525,-0.0135506898251335
"22",0.394028987293964,519.281646598014,-5.55236213801973,-0.0494480826593905,0.412840026988953,0.0139953346973095,-0.0325044270490044,1,513.729284459994,0.363391944329562,-0.018509092351695
"23",0.418547505925203,495.041757079311,0.675398632852238,-0.0393032920249014,0.351250400178807,0.0129937077406549,-0.0229946269635518,1,495.717155712164,0.311947108153905,-0.010000919222897
"24",0.396497414591017,574.760651281725,-8.14226769197049,-0.0437055037259766,0.289217359835668,0.00497223869994333,-0.0145367730263496,1,566.618383589755,0.245511856109692,-0.00956453432640626
"25",0.38407179817331,539.951642869976,-7.10436835338188,-0.0473812138921435,0.424881656498412,0.0155380257356929,-0.0306347777411197,1,532.847274516594,0.377500442606268,-0.0150967520054268
"26",0.399044636163946,512.577392795627,27.8720031001794,-0.0433544656088554,0.333287116085664,0.00814967610842987,-0.0197924504028441,1,540.449395895806,0.289932650476808,-0.0116427742944142
