"focal","water","post_num","igr","dens"
"ACAM",1,1895,-0.125158878558944,141.115092025344
"ACAM",1,3101,-0.228378901455251,147.211981761638
"ACAM",1,1165,-0.409569670849252,129.72085156353
"ACAM",1,2300,-0.373612156354553,137.595949599801
"ACAM",1,2781,-0.881508350114126,145.753725055872
"ACAM",1,3958,0.546302299029022,153.095639325652
"ACAM",1,2668,0.201158843567177,151.467718571714
"ACAM",1,1328,0.445785448303862,137.525841453157
"ACAM",1,3617,0.309110264598663,144.842691744559
"ACAM",1,557,-1.69832365164609,157.779160570288
"ACAM",1,1685,-0.9027063897367,146.880799986978
"ACAM",1,287,-0.914168812116569,150.693844707326
"ACAM",1,2662,-0.613448429086746,140.87426240972
"ACAM",1,3217,-0.0500683018660808,157.513710780422
"ACAM",1,2377,-0.715664738989063,175.126157410193
"ACAM",1,2535,-0.178329893249921,149.004564060224
"ACAM",1,2903,2.42903125629193,136.952853810163
"ACAM",1,2899,-0.186240909250119,121.694258448117
"ACAM",1,3702,-1.36123957275129,167.291571918646
"ACAM",1,1522,-0.922781483312821,181.412508636706
"ACAM",1,858,0.380140773655314,143.428162339251
"ACAM",1,1840,0.521940281179438,138.755724727599
"ACAM",1,2667,-0.206151965276537,154.577595309486
"ACAM",1,576,-0.0415447604841491,149.883242577508
"ACAM",1,990,-0.328415439024841,143.696521122583
"ACAM",1,3562,0.161665306703801,119.470239016575
"ACAM",1,3808,0.362376758583355,143.975621556492
"ACAM",1,3071,0.222367245965457,140.150275776858
"ACAM",1,3175,0.541632588271423,153.659232977873
"ACAM",1,316,0.166107603734214,162.945674637369
"ACAM",1,1075,0.172738330878171,139.250255295521
"ACAM",1,733,-1.78720413926921,169.740249738268
"ACAM",1,1314,-0.817451014223526,136.283939950938
"ACAM",1,2698,0.0229843916674596,161.466469761634
"ACAM",1,3996,-0.679368120451829,184.592099504479
"ACAM",1,811,-0.269639787252259,183.059093819004
"ACAM",1,955,-0.788475210025749,196.604105050768
"ACAM",1,2330,-1.30934435499362,152.923924023688
"ACAM",1,1167,-0.541430373308602,141.192258543657
"ACAM",1,3514,-1.25775199650658,157.622605027551
"ACAM",1,2333,-0.76527201215581,155.288003539596
"ACAM",1,1706,0.537694473826746,133.371547017149
"ACAM",1,3120,-0.347254103804692,140.982209817652
"ACAM",1,501,-0.0832348306832418,132.154700272802
"ACAM",1,3788,-0.338671787125482,159.762567634262
"ACAM",1,2559,-1.33142663102518,206.331898317873
"ACAM",1,3367,-0.230424191353455,158.4645559745
"ACAM",1,536,-0.0537391449109452,145.194977095042
"ACAM",1,2741,-1.34262866037197,201.490855331614
"ACAM",1,988,-0.351431314824577,175.756694267602
"ACAM",1,3286,-1.54025703174919,164.041465254555
"ACAM",1,2785,0.0199634692869578,145.197631591918
"ACAM",1,3411,-1.48597586038371,157.371794080675
"ACAM",1,3418,-1.09906380310696,162.107820360266
"ACAM",1,3747,0.667115165146591,142.471207236323
"ACAM",1,1067,-1.07050624235398,141.986628242831
"ACAM",1,1025,1.6066155944141,122.959852752546
"ACAM",1,29,0.529757080918433,184.41117823228
"ACAM",1,3662,-0.409144636976861,157.921011377889
"ACAM",1,1942,-1.58780221334442,154.453549411469
"ACAM",1,838,-0.690465984268531,156.341295921718
"ACAM",1,1820,0.722567981860971,134.25217510123
"ACAM",1,1652,0.17331840318972,199.22269705604
"ACAM",1,2281,-1.02846544016487,138.375486805043
"ACAM",1,1317,0.267181930650759,132.375573870404
"ACAM",1,573,-0.236430312641134,167.953921979852
"ACAM",1,1966,0.164917920620039,143.641095695287
"ACAM",1,369,0.91038762601936,153.736858727395
"ACAM",1,2499,-0.879648468709941,146.369541416065
"ACAM",1,86,0.644832609316085,135.787369969254
"ACAM",1,1507,-1.7018159493505,156.509940352116
"ACAM",1,2375,-0.534941297754052,135.80135544827
"ACAM",1,1646,0.319856462357843,147.194707346205
"ACAM",1,355,-0.390407478554414,192.783022977309
"ACAM",1,1843,0.0564804791791427,172.270425233139
"ACAM",1,2860,0.020777230334752,133.287367011605
"ACAM",1,1073,0.284888783195481,139.265780437254
"ACAM",1,361,-0.255656342103604,138.433606865714
"ACAM",1,1340,-0.505780068964078,166.625271847081
"ACAM",1,1266,-0.335216681177245,165.749231559897
"ACAM",1,3512,-0.666295451200896,149.084446484577
"ACAM",1,2806,0.423311031534133,138.266975596245
"ACAM",1,1841,-0.863560814943305,149.958169641695
"ACAM",1,2866,-1.72246969914354,154.570209566519
"ACAM",1,247,0.623085412943277,159.686920917885
"ACAM",1,751,-1.10272542681344,149.895346678032
"ACAM",1,219,-0.583273598535339,153.606627037628
"ACAM",1,135,0.53525531846865,158.61738847612
"ACAM",1,111,0.922838709592626,144.171298687982
"ACAM",1,532,0.102644209361419,187.708584252587
"ACAM",1,2425,0.664764674836637,157.666929005005
"ACAM",1,408,-0.89827931566792,163.595489288741
"ACAM",1,3123,1.02034770828625,153.070918233755
"ACAM",1,1589,0.182068529237847,132.149322791408
"ACAM",1,912,0.537350516765587,157.766335795007
"ACAM",1,2515,0.346268269231716,146.221335397616
"ACAM",1,3428,0.409227126271319,157.19314249381
"ACAM",1,2178,0.0330446757632218,153.329305327859
"ACAM",1,3887,1.01075556781019,137.348247782619
"ACAM",1,3137,0.243652725444282,149.714591216771
"ACAM",1,1836,1.66558783426338,155.86670467121
"ACAM",1,359,-0.137506787020652,139.47672444213
"ACAM",1,2153,0.47224642214193,143.332280919705
"ACAM",1,1148,-0.181078131295976,131.997213216089
"ACAM",1,2042,-0.0665877325818334,160.024321670869
"ACAM",1,1101,0.106237513648463,173.408742146127
"ACAM",1,1242,-0.225751486321181,158.950361007838
"ACAM",1,3682,-0.535622024034836,139.309106449662
"BRHO",0.6,1422,5.6916608190788,97.2560205529435
"BRHO",0.6,1017,5.57457682550355,94.9046568383589
"BRHO",0.6,3908,5.36416208298572,101.60860650446
"BRHO",0.6,679,5.51946385837936,103.931074511117
"BRHO",0.6,2177,5.41958023836805,103.23543094075
"BRHO",0.6,930,5.40862309344118,108.444816769752
"BRHO",0.6,1533,5.82150660414996,128.70782878456
"BRHO",0.6,471,5.69295013258389,99.3165578876203
"BRHO",0.6,2347,5.69930346561469,103.162019954535
"BRHO",0.6,270,5.67060497042644,110.00028604254
"BRHO",0.6,1211,5.76120619683065,98.5970158880911
"BRHO",0.6,3379,4.99416097616548,120.377355038542
"BRHO",0.6,597,5.8624149146118,92.1120698521465
"BRHO",0.6,1301,5.44330619430923,101.418090796414
"BRHO",0.6,3946,6.00421253397598,100.212226552335
"BRHO",0.6,1974,5.64467334235558,92.8749386693647
"BRHO",0.6,3566,5.42062708920012,103.961906404512
"BRHO",0.6,330,5.41687339363121,143.049300894854
"BRHO",0.6,1799,5.45502920144323,122.732498799474
"BRHO",0.6,3913,5.29668698304554,118.757651588994
"BRHO",0.6,1615,5.56650542343302,126.6583090502
"BRHO",0.6,1749,5.65819858578027,104.941410449724
"BRHO",0.6,37,5.81448431320737,106.326210509071
"BRHO",0.6,1129,5.78938843640158,95.2987214774682
"BRHO",0.6,729,5.52917370133471,83.9276728144925
"BRHO",0.6,878,5.56651039665796,93.4637349210869
"BRHO",0.6,485,5.63365570391059,105.525812207558
"BRHO",0.6,3749,5.92938820768356,91.9507206660349
"BRHO",0.6,1826,5.78963186022242,92.5109353517975
"BRHO",0.6,2922,5.60621493872644,82.2249094283848
"BRHO",0.6,2430,5.47870494773939,113.335911426724
"BRHO",0.6,3673,5.58987265158366,94.9149866595151
"BRHO",0.6,975,5.6594493392701,100.764043864645
"BRHO",0.6,2849,5.15627764469812,108.160682902299
"BRHO",0.6,2900,5.67548409818771,117.718618257614
"BRHO",0.6,2979,5.51052089674018,119.622990797517
"BRHO",0.6,2374,5.37811965075003,87.9892905184233
"BRHO",0.6,2378,5.68335536850239,102.369272661714
"BRHO",0.6,554,5.28355623113941,109.918626919951
"BRHO",0.6,1446,5.64989728100787,91.3241766365474
"BRHO",0.6,2159,5.929216992768,115.98895481799
"BRHO",0.6,3476,5.45371062881995,107.367007952519
"BRHO",0.6,1948,5.65289170375317,84.8370382833799
"BRHO",0.6,2580,5.71569555400865,97.6233857526855
"BRHO",0.6,1530,5.70160515075701,107.755595173641
"BRHO",0.6,2604,5.64414645569539,94.0464224636581
"BRHO",0.6,2937,6.21476116445003,103.153578238546
"BRHO",0.6,343,5.72352518486885,107.171356635677
"BRHO",0.6,2630,5.74115413758153,90.1987275085105
"BRHO",0.6,3193,5.99608236433585,99.3658298457739
"BRHO",0.6,40,5.36949063294206,113.055808779615
"BRHO",0.6,3756,5.72516161176647,90.3677378901637
"BRHO",0.6,537,5.43113648985051,101.405927493253
"BRHO",0.6,2423,5.75315773858236,86.0215663830421
"BRHO",0.6,248,5.59497572539025,114.042286894359
"BRHO",0.6,1222,5.58845950136056,131.151753678844
"BRHO",0.6,2426,5.47252394238376,107.372257906272
"BRHO",0.6,2087,5.47949430336611,108.338460297362
"BRHO",0.6,2483,5.98149019486395,93.050914709763
"BRHO",0.6,2858,5.79055868106991,102.773549949894
"BRHO",0.6,1414,5.76141732396641,97.2746284872844
"BRHO",0.6,1304,5.5449560275723,99.2456953229806
"BRHO",0.6,1696,5.33752190146946,125.407846823856
"BRHO",0.6,526,5.55793462150649,93.6348560858241
"BRHO",0.6,2690,5.62007239092032,92.2361403091158
"BRHO",0.6,1069,5.60929242930938,100.599296494056
"BRHO",0.6,1426,5.52933588340446,98.3236546848566
"BRHO",0.6,22,5.70770098262598,94.8818340550758
"BRHO",0.6,1742,5.4594964442505,114.147572395513
"BRHO",0.6,1766,5.54217275147253,99.0866739791405
"BRHO",0.6,2241,5.48539309037072,103.708502047654
"BRHO",0.6,1395,5.75044183237033,119.875381561543
"BRHO",0.6,2547,5.43964304926768,102.598893077737
"BRHO",0.6,1128,5.19720632596862,101.267800006913
"BRHO",0.6,3398,5.29188562312619,106.16945879918
"BRHO",0.6,983,5.51865821081791,95.7536796194192
"BRHO",0.6,1791,5.60766256606234,101.000647462485
"BRHO",0.6,1516,5.57960878188172,105.461814326035
"BRHO",0.6,3910,5.42698172575441,110.570596921279
"BRHO",0.6,1640,5.48793514018139,91.9581329847009
"BRHO",0.6,1639,5.28309473139164,107.502749968162
"BRHO",0.6,843,5.71637317122886,99.6321618746677
"BRHO",0.6,465,5.68307613985266,118.936136036676
"BRHO",0.6,996,5.52040858924827,100.841688514742
"BRHO",0.6,1549,5.52310171598399,99.2662551907802
"BRHO",0.6,3880,5.71927703624411,101.224331354599
"BRHO",0.6,3801,5.67331001590064,93.7635865072007
"BRHO",0.6,1200,5.76076973344964,89.3978477230467
"BRHO",0.6,3417,5.41265964725172,92.0845938822177
"BRHO",0.6,3863,5.56061714036841,102.537513442921
"BRHO",0.6,1134,5.66184804351183,102.560544750064
"BRHO",0.6,84,5.84925739516375,111.719935863983
"BRHO",0.6,1895,5.56131316883043,97.696715757429
"BRHO",0.6,3101,5.51536175929396,111.184504580099
"BRHO",0.6,1165,5.57276304904129,93.8616403251111
"BRHO",0.6,2300,5.39872723061152,111.51314898685
"BRHO",0.6,2781,5.31056693953483,98.0233675744715
"BRHO",0.6,3958,5.6856266944536,125.660219899798
"BRHO",0.6,2668,5.59673422921537,125.658466368818
"BRHO",0.6,1328,5.73074069135873,99.8499747940277
"BRHO",0.6,3617,5.65971238283693,100.190454322554
"BRHO",0.6,557,5.4073100329786,83.5790488489348
"BRHO",0.6,1685,5.79380058935396,92.7558961179118
"BRHO",0.6,287,5.73188183729254,104.098937263198
"BRHO",0.6,2662,5.59713283812318,109.820039320181
"BRHO",0.6,3217,5.46298638063903,103.288879889
"BRHO",0.6,2377,5.79356965276081,98.0254682453079
"BRHO",0.6,2535,5.49416028438711,127.084604454998
"BRHO",0.6,2903,5.39560118840696,101.156532083355
"BRHO",0.6,2899,5.07012968987952,153.334658217915
"BRHO",0.6,3702,5.46033611292514,114.092408310471
"BRHO",0.6,1522,5.42909825583548,115.287197486921
"BRHO",0.6,858,5.4606220326322,88.4155939228555
"BRHO",0.6,1840,5.42084898534186,92.8826690481021
"BRHO",0.6,2667,5.41987850307749,102.591298402276
"BRHO",0.6,576,5.49416132283075,106.88310804885
"BRHO",0.6,990,6.12823958640205,113.065713229731
"BRHO",0.6,3562,5.55425542610224,103.786417120499
"BRHO",0.6,3808,5.07664590536171,107.791060099516
"BRHO",0.6,3071,5.55703072863976,102.659705759883
"BRHO",0.6,3175,5.92294748490634,99.2497425417526
"BRHO",0.6,316,5.81342084542874,109.569175612829
"BRHO",0.6,1075,5.79900241556466,102.600022832573
"BRHO",0.6,733,5.59110180232632,102.119195321796
"BRHO",0.6,1314,5.62962821439098,102.900921322542
"BRHO",0.6,2698,5.67588881608881,94.715412875171
"BRHO",0.6,3996,5.27705532312395,92.4274276259659
"BRHO",0.6,811,5.54011834281007,97.1783413507025
"BRHO",0.6,955,5.43974088854365,103.136937036347
"BRHO",0.6,2330,5.55257862070702,119.216656467429
"BRHO",0.6,1167,5.85445272179623,92.3215621829439
"BRHO",0.6,3514,5.43282983915977,95.2293352389884
"BRHO",0.6,2333,5.22929925018557,94.9582434761314
"BRHO",0.6,1706,5.43458325769278,104.097524772068
"BRHO",0.6,3120,5.52419614575264,94.5768354373151
"BRHO",0.6,501,5.0170958686171,122.308622688236
"BRHO",0.6,3788,5.4556010760535,105.530648228535
"BRHO",0.6,2559,5.21537976221645,113.546616253151
"BRHO",0.6,3367,5.63866613920345,82.7761202416363
"BRHO",0.6,536,5.72497051045018,99.8202102294885
"BRHO",0.6,2741,5.37221084177855,92.6111557960162
"BRHO",0.6,988,5.85151062433143,94.2185158725995
"BRHO",0.6,3286,5.32579910663135,122.620694254488
"BRHO",0.6,2785,5.2623167422321,99.5814774536358
"BRHO",0.6,3411,5.35742657567559,101.347981830831
"BRHO",0.6,3418,5.30139219416509,103.619338271224
"BRHO",0.6,3747,5.61686121699735,129.688166125176
"BRHO",0.6,1067,5.70182592953066,91.0744331454983
"BRHO",0.6,1025,5.9155948479705,129.96352519018
"BRHO",0.6,29,5.61881706757961,110.590705759557
"BRHO",0.6,3662,5.71442762142655,96.6725619222538
"BRHO",0.6,1942,5.5998832415603,98.7886171658008
"BRHO",0.6,838,5.38757186232142,96.7764856526492
"BRHO",0.6,1820,5.93927358239474,110.088470008685
"BRHO",0.6,1652,6.10081640921089,100.310877670007
"BRHO",0.6,2281,5.46960520257856,100.621354285211
"BRHO",0.6,1317,5.56754297297297,102.464587327939
"BRHO",0.6,573,5.37707323735744,103.297345792724
"BRHO",0.6,1966,5.61468520648175,97.7459894421248
"BRHO",0.6,369,5.77471118626316,103.594742828968
"BRHO",0.6,2499,5.26233299393979,100.906037291436
"BRHO",0.6,86,5.46218382774941,125.241319408901
"BRHO",0.6,1507,5.57853495272247,96.5883966784568
"BRHO",0.6,2375,5.71695236054191,105.166917315957
"BRHO",0.6,1646,5.54372723030355,97.1149626120157
"BRHO",0.6,355,5.34551877648453,104.5378553825
"BRHO",0.6,1843,5.3674086963792,126.041873984281
"BRHO",0.6,2860,5.34585218616862,92.6352108705198
"BRHO",0.6,1073,5.56614852244522,109.931977957553
"BRHO",0.6,361,5.54168344195265,108.833840307835
"BRHO",0.6,1340,5.21869651493694,115.824998960224
"BRHO",0.6,1266,5.5974872593941,98.8254183999789
"BRHO",0.6,3512,5.4568442048141,123.376874495749
"BRHO",0.6,2806,5.55420510050984,116.396256286392
"BRHO",0.6,1841,5.95182497847903,89.9501638497698
"BRHO",0.6,2866,5.89804288084909,102.016242310967
"BRHO",0.6,247,5.80080803135979,91.7804385173228
"BRHO",0.6,751,5.73744221397415,101.344836071072
"BRHO",0.6,219,5.62505155846936,110.439064521385
"BRHO",0.6,135,5.52752091464794,99.0421822361004
"BRHO",0.6,111,5.67580869712722,109.492429340597
"BRHO",0.6,532,5.29053209612946,97.6010914946024
"BRHO",0.6,2425,5.52860721816467,90.8552800133415
"BRHO",0.6,408,6.12530305287468,109.499074461966
"BRHO",0.6,3123,5.90944462217051,121.734126087082
"BRHO",0.6,1589,5.59850696220525,117.922337764175
"BRHO",0.6,912,5.41111083493607,108.40184335635
"BRHO",0.6,2515,5.50086558023991,114.28634116408
"BRHO",0.6,3428,5.62030209748866,88.2607140930229
"BRHO",0.6,2178,5.45382035482361,111.067222728138
"BRHO",0.6,3887,5.30476501343632,99.807400896314
"BRHO",0.6,3137,5.28529835511411,130.60277511375
"BRHO",0.6,1836,5.56729580904164,130.383931674634
"BRHO",0.6,359,5.34409462963428,103.107283009104
"BRHO",0.6,2153,5.3909879865912,91.6920955385098
"BRHO",0.6,1148,5.46967523627739,153.611353511009
"BRHO",0.6,2042,5.48278298415866,106.609806446855
"BRHO",0.6,1101,5.43559984553092,97.7407153028445
"BRHO",0.6,1242,5.94143938572852,105.434609299242
"BRHO",0.6,3682,5.78884027923966,95.737592686647
"BRHO",0.75,1422,6.47546171053009,87.0456622320442
"BRHO",0.75,1017,6.53313300524143,110.242632611237
"BRHO",0.75,3908,6.37067793936145,98.4140915306976
"BRHO",0.75,679,6.75189440107596,99.0118906205498
"BRHO",0.75,2177,6.23570893429411,113.509738614688
"BRHO",0.75,930,6.68732385162545,96.7025282511616
"BRHO",0.75,1533,6.2176127782039,110.871443596217
"BRHO",0.75,471,6.75601424694173,104.426061849451
"BRHO",0.75,2347,6.64565876739061,117.099159869966
"BRHO",0.75,270,6.12205526054021,92.92620793564
"BRHO",0.75,1211,6.28237732465384,92.7324104404039
"BRHO",0.75,3379,6.63393886936951,103.75816959585
"BRHO",0.75,597,6.7051171540423,98.1267489681376
"BRHO",0.75,1301,6.23384899755878,91.1719100083528
"BRHO",0.75,3946,6.53851796461384,96.7173324425125
"BRHO",0.75,1974,5.97005489869342,113.453851316399
"BRHO",0.75,3566,6.60963342956886,93.3693505709351
"BRHO",0.75,330,6.23736125669321,111.900277939534
"BRHO",0.75,1799,6.0326996165511,90.792462355331
"BRHO",0.75,3913,6.32862075534876,91.9489455626693
"BRHO",0.75,1615,6.22639504260209,101.984007778209
"BRHO",0.75,1749,6.31995645636318,88.6748890076009
"BRHO",0.75,37,6.52904242762995,100.592172800069
"BRHO",0.75,1129,6.01170416327479,91.2352800741973
"BRHO",0.75,729,6.81242240108557,117.348729974948
"BRHO",0.75,878,6.09234176031085,90.4965434274278
"BRHO",0.75,485,5.95120256760095,101.9577183954
"BRHO",0.75,3749,6.06156958007212,109.866150884589
"BRHO",0.75,1826,6.57727566933383,95.5705264963439
"BRHO",0.75,2922,6.38453433012489,111.986105639551
"BRHO",0.75,2430,6.35928452277736,103.778206986708
"BRHO",0.75,3673,6.25066617423902,124.021823794069
"BRHO",0.75,975,6.39084154687606,92.5217180029806
"BRHO",0.75,2849,6.59067255781829,98.4342018236193
"BRHO",0.75,2900,6.36801976101232,105.921017085315
"BRHO",0.75,2979,6.30376707089098,98.5110000684081
"BRHO",0.75,2374,6.33363744989843,85.1222831605825
"BRHO",0.75,2378,6.71020984022743,109.853066498733
"BRHO",0.75,554,6.40179503140017,100.246048941039
"BRHO",0.75,1446,6.42719534457078,100.36952818205
"BRHO",0.75,2159,6.63559929920159,109.488971683195
"BRHO",0.75,3476,6.27317622550387,101.832548789783
"BRHO",0.75,1948,6.38327841437573,112.404574002265
"BRHO",0.75,2580,6.12814172006753,110.115369906215
"BRHO",0.75,1530,6.06414855532079,115.560121028245
"BRHO",0.75,2604,5.89072238519338,92.4729074287252
"BRHO",0.75,2937,6.42709945577343,92.6614610584656
"BRHO",0.75,343,6.17317321238391,115.623983370439
"BRHO",0.75,2630,6.15971031414274,111.638853181265
"BRHO",0.75,3193,6.25481723560854,101.407547427955
"BRHO",0.75,40,6.4447729059895,116.679205734699
"BRHO",0.75,3756,6.45821466880318,122.962567876694
"BRHO",0.75,537,6.78958754152295,108.357483739624
"BRHO",0.75,2423,6.76050314884807,106.0170609386
"BRHO",0.75,248,5.94295119253339,107.114187569285
"BRHO",0.75,1222,6.35008658425183,109.534452839084
"BRHO",0.75,2426,6.46324679371305,90.8575118891461
"BRHO",0.75,2087,6.3205978445083,103.976271499012
"BRHO",0.75,2483,6.57522230733056,110.321376839759
"BRHO",0.75,2858,6.33468006081844,101.362468043573
"BRHO",0.75,1414,7.01467728976623,113.51198213507
"BRHO",0.75,1304,6.56418578323931,86.4085877063874
"BRHO",0.75,1696,6.40089724564386,103.629427785748
"BRHO",0.75,526,6.45812405085083,129.049190513173
"BRHO",0.75,2690,6.09316790643023,97.4891279563233
"BRHO",0.75,1069,6.42798445839902,86.567623232854
"BRHO",0.75,1426,6.28178082090804,93.7743415791201
"BRHO",0.75,22,6.41370229806429,85.8499252617603
"BRHO",0.75,1742,6.12817211968738,108.597880135363
"BRHO",0.75,1766,6.46126766683768,93.6223553250414
"BRHO",0.75,2241,6.21964926868181,92.7777456217206
"BRHO",0.75,1395,6.4117530915529,105.451176288537
"BRHO",0.75,2547,6.20349797566752,97.0423865583325
"BRHO",0.75,1128,5.82619981846419,93.4227157118279
"BRHO",0.75,3398,6.50063381421771,91.9088242735428
"BRHO",0.75,983,6.33392914885953,88.5602975975847
"BRHO",0.75,1791,6.48697167607107,104.443967749471
"BRHO",0.75,1516,6.12076793651833,96.5564043420009
"BRHO",0.75,3910,6.57367640296593,101.580683467021
"BRHO",0.75,1640,6.16865467556127,93.6464295958777
"BRHO",0.75,1639,6.34339719711273,96.5487275445836
"BRHO",0.75,843,5.97125637693802,93.2801719474149
"BRHO",0.75,465,6.55372432107268,97.1020498391918
"BRHO",0.75,996,6.82259408214003,101.25830289587
"BRHO",0.75,1549,6.33545398178944,96.1187075294271
"BRHO",0.75,3880,6.39616017034528,99.642690477997
"BRHO",0.75,3801,6.67615584848096,127.867832341515
"BRHO",0.75,1200,6.35420601664233,101.615598376173
"BRHO",0.75,3417,6.25075085198897,86.5412655827712
"BRHO",0.75,3863,6.34043600559428,92.3243057830083
"BRHO",0.75,1134,6.26613481925782,91.4282981790996
"BRHO",0.75,84,6.61549078346843,102.20769125425
"BRHO",0.75,1895,5.99543743655329,132.046908664202
"BRHO",0.75,3101,6.10427848006582,88.4602583410496
"BRHO",0.75,1165,6.21114165920352,108.027826867823
"BRHO",0.75,2300,6.79356075429979,107.872547914373
"BRHO",0.75,2781,6.57151159181767,104.07531441178
"BRHO",0.75,3958,6.59312914794786,91.3328068812982
"BRHO",0.75,2668,6.1553683302397,116.817720429539
"BRHO",0.75,1328,6.62937124295002,102.619379467134
"BRHO",0.75,3617,6.19616631336442,95.612986355437
"BRHO",0.75,557,6.25677476215639,93.3241194514621
"BRHO",0.75,1685,6.34845674061878,111.79851381209
"BRHO",0.75,287,6.35467844279786,104.133402775382
"BRHO",0.75,2662,6.3567418550313,98.683956510718
"BRHO",0.75,3217,6.24158066583652,92.8341212674114
"BRHO",0.75,2377,5.78895150776605,109.322633642783
"BRHO",0.75,2535,6.36251249893921,92.594153758607
"BRHO",0.75,2903,6.35858478280553,109.224116236234
"BRHO",0.75,2899,6.18014417779032,82.7877732204795
"BRHO",0.75,3702,6.23427973816194,104.589239399682
"BRHO",0.75,1522,6.4491003434767,97.8119675063588
"BRHO",0.75,858,6.0652089058204,109.084145743986
"BRHO",0.75,1840,6.6760592967232,91.6167553484126
"BRHO",0.75,2667,6.69065408556213,112.54527617032
"BRHO",0.75,576,6.16857927873086,105.196707011998
"BRHO",0.75,990,6.21115180395214,83.6856013480781
"BRHO",0.75,3562,6.41610660512271,88.2066729017877
"BRHO",0.75,3808,6.34291582535002,86.6269661634182
"BRHO",0.75,3071,6.96267638813512,130.160517921315
"BRHO",0.75,3175,6.51218739308753,122.779602140261
"BRHO",0.75,316,7.23920270414126,130.468667884507
"BRHO",0.75,1075,6.67271490749192,111.241655330379
"BRHO",0.75,733,6.38933320719397,103.609454875266
"BRHO",0.75,1314,6.33225033370699,93.4941211039601
"BRHO",0.75,2698,6.05667603498529,80.0728162977077
"BRHO",0.75,3996,6.06892068250648,97.5470788925115
"BRHO",0.75,811,6.26004441416477,99.7848177950279
"BRHO",0.75,955,6.754918879973,116.787571784166
"BRHO",0.75,2330,6.3736613804626,100.575407605409
"BRHO",0.75,1167,6.47932453194145,96.1761840312316
"BRHO",0.75,3514,6.7067981178784,102.404439038082
"BRHO",0.75,2333,6.29307557736234,96.1195892898653
"BRHO",0.75,1706,6.41567896892217,96.6597970062835
"BRHO",0.75,3120,6.16032322835595,82.9746649073231
"BRHO",0.75,501,6.28918443359056,114.119767570021
"BRHO",0.75,3788,6.32106782978857,100.781530777995
"BRHO",0.75,2559,6.41526318077316,102.122554218856
"BRHO",0.75,3367,6.3413300483647,95.3616776258191
"BRHO",0.75,536,6.1170002859949,148.080172229374
"BRHO",0.75,2741,6.58555959866444,103.537314267647
"BRHO",0.75,988,6.71671160138641,111.705214973934
"BRHO",0.75,3286,6.34353858439355,97.3721829710551
"BRHO",0.75,2785,6.73577554636009,118.281549101696
"BRHO",0.75,3411,5.91129945860154,102.465570609477
"BRHO",0.75,3418,6.06737152145629,115.033484368879
"BRHO",0.75,3747,6.13968485669835,95.2062600567637
"BRHO",0.75,1067,6.56186847651908,101.313692671657
"BRHO",0.75,1025,7.03288910202252,135.890620474154
"BRHO",0.75,29,6.30671746151874,96.2329676420233
"BRHO",0.75,3662,6.86790596775238,122.280492610623
"BRHO",0.75,1942,5.98768730386595,122.973330215471
"BRHO",0.75,838,6.24728699983797,97.6872967614334
"BRHO",0.75,1820,6.09041599631793,103.795866746821
"BRHO",0.75,1652,6.14667317348857,104.927063209033
"BRHO",0.75,2281,6.4310719446022,98.1808110163707
"BRHO",0.75,1317,6.26218197461422,100.45698915239
"BRHO",0.75,573,6.77893917006308,112.957428830765
"BRHO",0.75,1966,6.13279300754375,115.529958544357
"BRHO",0.75,369,6.82657495211707,98.6615664864702
"BRHO",0.75,2499,6.3236780393049,95.7276711288289
"BRHO",0.75,86,6.54849193900181,94.4320674408378
"BRHO",0.75,1507,6.1755022980526,93.1757041815449
"BRHO",0.75,2375,6.33341659616584,94.0421294132758
"BRHO",0.75,1646,5.89432781991838,90.8532714141661
"BRHO",0.75,355,6.42193168059329,96.6771926196261
"BRHO",0.75,1843,6.90035724336619,92.9386331489049
"BRHO",0.75,2860,6.35063980301266,92.5780983288352
"BRHO",0.75,1073,6.1530062615835,90.8042804225519
"BRHO",0.75,361,6.69229372188698,91.7582183217419
"BRHO",0.75,1340,6.00065694359143,106.628677587708
"BRHO",0.75,1266,6.82605363703813,93.8751059281613
"BRHO",0.75,3512,6.45638238752943,91.4736100467024
"BRHO",0.75,2806,6.50200196550811,101.831109636154
"BRHO",0.75,1841,5.90442987968823,93.3454801052817
"BRHO",0.75,2866,6.57728488514713,105.417385684764
"BRHO",0.75,247,6.27402352694384,96.5233759054428
"BRHO",0.75,751,6.31444928971643,96.5800363258632
"BRHO",0.75,219,6.68743978441721,92.2611788162063
"BRHO",0.75,135,6.87249311838666,91.164903660654
"BRHO",0.75,111,6.20426331249249,91.2848161606082
"BRHO",0.75,532,6.28902664527929,113.1441874066
"BRHO",0.75,2425,6.08652900745735,100.85954269074
"BRHO",0.75,408,6.24119419989792,102.152500515928
"BRHO",0.75,3123,5.95624467164003,103.004874212183
"BRHO",0.75,1589,6.24705798431017,96.7365802648656
"BRHO",0.75,912,6.30168695105849,104.405178629279
"BRHO",0.75,2515,6.45955934065869,101.100199790368
"BRHO",0.75,3428,5.97914745475486,91.5878310683467
"BRHO",0.75,2178,6.44427093508533,102.713176909135
"BRHO",0.75,3887,6.11636614060713,104.463366403582
"BRHO",0.75,3137,6.33326775082485,97.7054949389344
"BRHO",0.75,1836,6.68800624297132,104.109554696602
"BRHO",0.75,359,6.7209624466226,98.1012462577678
"BRHO",0.75,2153,6.47577558912737,118.046735843738
