"species","water","post_num","n_star","lambda","alpha_ii","g_i","s_i"
"ACAM",0.6,1502,112.296027234062,28.6394588585451,-0.0478617760349752,0.516111111111111,0.16
"ACAM",0.6,1090,105.163564460334,30.4030381366161,-0.0522088683920753,0.516111111111111,0.16
"ACAM",0.6,1017,108.727889533295,30.4446114220248,-0.0505217046955042,0.516111111111111,0.16
"ACAM",0.6,1732,90.3468070439722,25.5064256591926,-0.0570048963408017,0.516111111111111,0.16
"ACAM",0.6,1788,105.525848789022,26.8030394325851,-0.0497156334907967,0.516111111111111,0.16
"ACAM",0.6,1975,111.743630310936,26.3921982650585,-0.0466814538180956,0.516111111111111,0.16
"ACAM",0.6,565,119.730198581211,26.3157010743799,-0.0435206074148158,0.516111111111111,0.16
"ACAM",0.6,1884,120.379042337579,28.7225569235456,-0.0446946657611944,0.516111111111111,0.16
"ACAM",0.6,2392,125.171898486851,30.9149539235853,-0.0441219094356424,0.516111111111111,0.16
"ACAM",0.6,2272,108.145490565669,26.4056256104174,-0.0482437187191336,0.516111111111111,0.16
"ACAM",0.6,1143,101.024709450748,27.466944924699,-0.0523999803648735,0.516111111111111,0.16
"ACAM",0.6,2494,100.106733175512,30.3220652869477,-0.0547945506526111,0.516111111111111,0.16
"ACAM",0.6,1423,100.205594863286,27.4778224100282,-0.0528359715256004,0.516111111111111,0.16
"ACAM",0.6,1671,111.85681504809,28.05928735458,-0.0476952029811629,0.516111111111111,0.16
"ACAM",0.6,499,115.925525344831,27.9516871920197,-0.045956998054923,0.516111111111111,0.16
"ACAM",0.6,2037,104.951012450884,31.3490630338504,-0.052880302800934,0.516111111111111,0.16
"ACAM",0.6,504,108.931467973235,26.7101377137632,-0.0480995719000909,0.516111111111111,0.16
"ACAM",0.6,1880,105.022653412803,29.1653622409285,-0.0515121618916456,0.516111111111111,0.16
"ACAM",0.6,889,99.9896841120852,29.640957325901,-0.054418460661359,0.516111111111111,0.16
"ACAM",0.6,907,116.30777396601,26.9746178909638,-0.0452132128605944,0.516111111111111,0.16
"ACAM",0.6,2281,103.468812264719,31.0616357939711,-0.0534653337868583,0.516111111111111,0.16
"ACAM",0.6,948,117.804039925164,28.9728944059453,-0.0458143470527178,0.516111111111111,0.16
"ACAM",0.6,1212,106.126249952408,32.2491591500426,-0.0528115257211413,0.516111111111111,0.16
"ACAM",0.6,1728,107.224240569723,32.2490971797859,-0.0522706938843382,0.516111111111111,0.16
"ACAM",0.6,2156,93.1301818768301,30.126750444953,-0.0587648648974118,0.516111111111111,0.16
"ACAM",0.6,1294,85.5738367024124,26.3329259131192,-0.0609064520321584,0.516111111111111,0.16
"ACAM",0.6,1867,105.144397338299,26.6593364261718,-0.0497969311514306,0.516111111111111,0.16
"ACAM",0.6,1791,105.593815355806,31.0196011573633,-0.0523645324031276,0.516111111111111,0.16
"ACAM",0.6,61,113.831646297666,31.4715924875625,-0.0488212181769353,0.516111111111111,0.16
"ACAM",0.6,1468,96.2921458700355,31.5435769660098,-0.0577599169236323,0.516111111111111,0.16
"ACAM",0.6,411,104.510119341594,29.8859367752475,-0.052217265708865,0.516111111111111,0.16
"ACAM",0.6,2278,107.675798533601,32.0081146692045,-0.0519165181567751,0.516111111111111,0.16
"ACAM",0.6,1011,106.603251488376,28.0250854402855,-0.0500235241588822,0.516111111111111,0.16
"ACAM",0.6,656,99.3466523717467,25.5933923255119,-0.0519071889830086,0.516111111111111,0.16
"ACAM",0.6,792,108.820821315844,29.5556768498948,-0.0499509375579164,0.516111111111111,0.16
"ACAM",0.6,152,109.612177592418,25.6858718040817,-0.0471096750704122,0.516111111111111,0.16
"ACAM",0.6,580,101.34143095276,28.1530924568106,-0.0527079609288928,0.516111111111111,0.16
"ACAM",0.6,626,93.7740914446185,30.074378647021,-0.0583253999977108,0.516111111111111,0.16
"ACAM",0.6,1424,111.214155553576,32.431497924007,-0.0504936932181854,0.516111111111111,0.16
"ACAM",0.6,1881,100.441885045276,26.7161629781356,-0.0521694111985145,0.516111111111111,0.16
"ACAM",0.6,637,117.641920147376,32.3286229079858,-0.0476824721606902,0.516111111111111,0.16
"ACAM",0.6,2199,98.5387511091054,29.639029389037,-0.0552184658406975,0.516111111111111,0.16
"ACAM",0.6,1329,93.4158417511143,28.0013120138892,-0.0570676868932984,0.516111111111111,0.16
"ACAM",0.6,1433,114.731778354694,26.9061194513151,-0.0457913384241912,0.516111111111111,0.16
"ACAM",0.6,447,106.672253863129,25.0180514020732,-0.0479295375348642,0.516111111111111,0.16
"ACAM",0.6,1313,94.8328474605065,33.2447493461459,-0.0597219298191984,0.516111111111111,0.16
"ACAM",0.6,386,89.8333015986886,29.5732423006628,-0.0605215787635619,0.516111111111111,0.16
"ACAM",0.6,244,105.47802453184,32.1335377020255,-0.0530701067748957,0.516111111111111,0.16
"ACAM",0.6,2499,100.122811863981,29.6694844930744,-0.054364719232694,0.516111111111111,0.16
"ACAM",0.6,2459,97.5389211149594,30.6055505841345,-0.0564219271312792,0.516111111111111,0.16
"ACAM",0.6,668,113.044137471392,29.4233164550921,-0.048007845409679,0.516111111111111,0.16
"ACAM",0.6,722,105.375052775533,29.8202839526906,-0.0517482215815309,0.516111111111111,0.16
"ACAM",0.6,2364,95.5098617899474,26.715562033633,-0.0548629253649183,0.516111111111111,0.16
"ACAM",0.6,1593,99.4899096451252,28.3642764805767,-0.053834405732795,0.516111111111111,0.16
"ACAM",0.6,819,94.6747633022693,25.2841674439981,-0.0542198639059305,0.516111111111111,0.16
"ACAM",0.6,233,104.461548207026,32.5249446620981,-0.0538110754128014,0.516111111111111,0.16
"ACAM",0.6,1906,95.2608412165981,29.5341276374611,-0.0570464083095563,0.516111111111111,0.16
"ACAM",0.6,633,110.250927326433,28.2251221392398,-0.0484934798061144,0.516111111111111,0.16
"ACAM",0.6,196,116.120516462574,30.3300081017115,-0.0472423918257001,0.516111111111111,0.16
"ACAM",0.6,2010,112.954535855932,32.1555181066488,-0.0495691021968924,0.516111111111111,0.16
"ACAM",0.6,1929,95.2767748877482,29.5768330604469,-0.0570662523822076,0.516111111111111,0.16
"ACAM",0.6,2162,94.3332983909031,31.8270798930295,-0.0591430899285505,0.516111111111111,0.16
"ACAM",0.6,2124,120.53178245887,30.5577059933979,-0.0456336286248864,0.516111111111111,0.16
"ACAM",0.6,35,120.284890014268,25.8420224651495,-0.0430273274814679,0.516111111111111,0.16
"ACAM",0.6,485,115.838744683449,30.0075294965583,-0.0471785135545987,0.516111111111111,0.16
"ACAM",0.6,739,102.175418222754,25.3584902958275,-0.050295266695165,0.516111111111111,0.16
"ACAM",0.6,740,111.625048633997,27.2801301460334,-0.0473054174559679,0.516111111111111,0.16
"ACAM",0.6,1520,98.5911788981311,28.8131822252653,-0.0546337400843739,0.516111111111111,0.16
"ACAM",0.6,1197,96.977157772624,26.0937260764889,-0.0535622845243349,0.516111111111111,0.16
"ACAM",0.6,717,102.25105214963,30.1917715152201,-0.0535638479003958,0.516111111111111,0.16
"ACAM",0.6,1819,91.4430491426615,30.336137449887,-0.059995839047564,0.516111111111111,0.16
"ACAM",0.6,1863,88.3079908008035,27.4250949988706,-0.0599123400259856,0.516111111111111,0.16
"ACAM",0.6,2482,100.949959008165,29.1209877596202,-0.0535611283600585,0.516111111111111,0.16
"ACAM",0.6,1057,114.401157247211,25.8890839634246,-0.0452710690815114,0.516111111111111,0.16
"ACAM",0.6,1117,113.463996090805,33.1045233007961,-0.0498432183767291,0.516111111111111,0.16
"ACAM",0.6,1164,108.90955014978,28.2234811876242,-0.0490897121605302,0.516111111111111,0.16
"ACAM",0.6,2029,103.833717563345,27.5318215462199,-0.0510264298741856,0.516111111111111,0.16
"ACAM",0.6,1263,120.990577905329,28.8216396552765,-0.0445239090474253,0.516111111111111,0.16
"ACAM",0.6,1743,110.637339413022,31.9821702053091,-0.0505126156315953,0.516111111111111,0.16
"ACAM",0.6,1335,111.347703070421,26.5676321988381,-0.0469627278580868,0.516111111111111,0.16
"ACAM",0.6,1176,95.8981572616531,25.8721581451391,-0.0539926488644477,0.516111111111111,0.16
"ACAM",0.6,403,104.93557819548,26.6587326560738,-0.0498956076051421,0.516111111111111,0.16
"ACAM",0.6,749,105.613390456799,28.655964793505,-0.0509007773432003,0.516111111111111,0.16
"ACAM",0.6,744,117.713089706809,25.7957812691151,-0.0439379105330552,0.516111111111111,0.16
"ACAM",0.6,1731,94.4217966395018,30.5290677964662,-0.0582332267039666,0.516111111111111,0.16
"ACAM",0.6,250,96.345052262053,28.0476531745491,-0.0553658941077743,0.516111111111111,0.16
"ACAM",0.6,228,105.732635791765,27.0105460475224,-0.0497597272462465,0.516111111111111,0.16
"ACAM",0.6,1745,108.576214504507,27.1146929599425,-0.0485252098971502,0.516111111111111,0.16
"ACAM",0.6,2429,102.093142483341,29.3071492325581,-0.0530823170523552,0.516111111111111,0.16
"ACAM",0.6,482,111.891680975045,30.4401981223556,-0.0490906686366943,0.516111111111111,0.16
"ACAM",0.6,2020,90.6067213885117,30.1065117017412,-0.0603871368827461,0.516111111111111,0.16
"ACAM",0.6,1021,101.388508606766,31.392546052517,-0.0547648550422013,0.516111111111111,0.16
"ACAM",0.6,893,92.3472818837793,29.0052132610415,-0.0584670732435794,0.516111111111111,0.16
"ACAM",0.6,630,97.5173400623712,32.6027243664457,-0.0576904188013428,0.516111111111111,0.16
"ACAM",0.6,1373,113.355707395199,25.8523892086351,-0.0456643479902443,0.516111111111111,0.16
"ACAM",0.6,229,102.772453530009,25.1624358879005,-0.0498567620796736,0.516111111111111,0.16
"ACAM",0.6,1132,111.702548298176,25.0850244001824,-0.0458175017995229,0.516111111111111,0.16
"ACAM",0.6,1864,99.3817247848402,27.8769732585739,-0.0535551497734704,0.516111111111111,0.16
"ACAM",0.6,1723,105.316166365228,27.1299354028785,-0.0500376406787326,0.516111111111111,0.16
"ACAM",0.6,546,100.302125359185,32.1549732936483,-0.0558215699098151,0.516111111111111,0.16
"ACAM",0.6,732,95.2419295612863,30.1545212896534,-0.0574806475289435,0.516111111111111,0.16
"ACAM",0.6,1713,106.326815944454,32.6470696681273,-0.0529353745054975,0.516111111111111,0.16
"ACAM",0.6,2371,90.7440108412634,26.3942793658734,-0.0574859745144614,0.516111111111111,0.16
"ACAM",0.6,2358,95.8586108058464,29.7522820188272,-0.0568394229391186,0.516111111111111,0.16
"ACAM",0.6,552,98.7141955027179,29.6832249225897,-0.0551495723570206,0.516111111111111,0.16
"ACAM",0.6,2472,104.518919844467,27.1899693661361,-0.0504602924554809,0.516111111111111,0.16
"ACAM",0.6,1754,101.936640732431,26.2036390505865,-0.0510362361597865,0.516111111111111,0.16
"ACAM",0.6,775,103.208345635254,27.2308095939075,-0.0511292312288735,0.516111111111111,0.16
"ACAM",0.6,1500,105.077211743858,29.8848779079883,-0.0519348004251463,0.516111111111111,0.16
"ACAM",0.6,1993,120.732444983615,26.2013924781252,-0.0430894640272823,0.516111111111111,0.16
"ACAM",0.6,2206,122.75980018531,29.1905371254371,-0.0440829624991285,0.516111111111111,0.16
"ACAM",0.6,823,112.924834927308,27.9371763956941,-0.0471692787446566,0.516111111111111,0.16
"ACAM",0.6,996,101.430134796316,27.8428872541874,-0.0524502170440879,0.516111111111111,0.16
"ACAM",0.6,615,107.100008689341,27.3311057765225,-0.0493378735176937,0.516111111111111,0.16
"ACAM",0.6,1922,109.652593946651,28.1909768824952,-0.0487367014351535,0.516111111111111,0.16
"ACAM",0.6,1560,93.337457695803,29.3707214501956,-0.0581067778674473,0.516111111111111,0.16
"ACAM",0.6,1037,97.3702787065873,30.4348297911826,-0.0564083391144795,0.516111111111111,0.16
"ACAM",0.6,832,99.0730102163384,30.6393643896682,-0.0555698608578645,0.516111111111111,0.16
"ACAM",0.6,296,116.764477632205,31.9059135709464,-0.0478223870972751,0.516111111111111,0.16
"ACAM",0.6,2344,102.9626571515,32.5392530833955,-0.0546027131956568,0.516111111111111,0.16
"ACAM",0.6,2235,109.426270380966,29.2279520819972,-0.0494771277023618,0.516111111111111,0.16
"ACAM",0.6,1474,113.350950831196,28.0106797618306,-0.0470368714797906,0.516111111111111,0.16
"ACAM",0.6,1665,97.998565938314,25.4622730120152,-0.0525196813636924,0.516111111111111,0.16
"ACAM",0.6,799,100.964421955428,31.0019724208484,-0.0547546274979067,0.516111111111111,0.16
"ACAM",0.6,627,116.949393189614,27.9068430810062,-0.0455280525843919,0.516111111111111,0.16
"ACAM",0.6,2447,104.403303117271,29.2635169604848,-0.0518800996791871,0.516111111111111,0.16
"ACAM",0.6,126,117.053747332818,28.672572342144,-0.0459355329103356,0.516111111111111,0.16
"ACAM",0.6,27,105.377139556262,27.9514549913348,-0.0505571993068606,0.516111111111111,0.16
"ACAM",0.6,110,100.736018212229,30.9046679867118,-0.0548183112426022,0.516111111111111,0.16
"ACAM",0.6,696,115.403609458279,27.3057345665336,-0.0457722877674634,0.516111111111111,0.16
"ACAM",0.6,1851,110.449610472657,30.9269713555984,-0.0500099201872321,0.516111111111111,0.16
"ACAM",0.6,677,88.9851631776681,24.9952615088267,-0.057436383829962,0.516111111111111,0.16
"ACAM",0.6,134,97.2042870633711,32.8321261325637,-0.0580159772491953,0.516111111111111,0.16
"ACAM",0.6,2477,122.581745909009,27.0703750721778,-0.0429551242890335,0.516111111111111,0.16
"ACAM",0.6,1165,121.007555302478,29.31296607871,-0.0447883198068397,0.516111111111111,0.16
"ACAM",0.6,63,99.7227026002239,28.2369474230814,-0.0536213176901048,0.516111111111111,0.16
"ACAM",0.6,971,99.8768168203111,25.5228891536013,-0.0515781415735486,0.516111111111111,0.16
"ACAM",0.6,1302,121.554210005037,27.153437267174,-0.0433670723616556,0.516111111111111,0.16
"ACAM",0.6,1834,95.838806339966,27.1479004765679,-0.0549991730655633,0.516111111111111,0.16
"ACAM",0.6,2167,104.073622160115,28.5964170483657,-0.051615126509982,0.516111111111111,0.16
"ACAM",0.6,2050,99.2783969932702,27.1953541280483,-0.0531277609667191,0.516111111111111,0.16
"ACAM",0.6,1395,117.376835122761,28.6980360336358,-0.0458237455350738,0.516111111111111,0.16
"ACAM",0.6,2014,112.502977878394,26.97230816489,-0.0467408270232263,0.516111111111111,0.16
"ACAM",0.6,2431,99.5425861866358,31.0716504999017,-0.0555804243623124,0.516111111111111,0.16
"ACAM",0.6,1678,112.477993778864,32.0052214201417,-0.0496984095736033,0.516111111111111,0.16
"ACAM",0.6,589,99.767238484631,31.2086343881688,-0.0555407019306519,0.516111111111111,0.16
"ACAM",0.6,2158,97.3727767658919,31.8108768884617,-0.057286813403492,0.516111111111111,0.16
"ACAM",0.6,166,106.842318378128,28.2082811345598,-0.0500297519856222,0.516111111111111,0.16
"ACAM",0.6,1250,107.56029899018,28.7859786330401,-0.050060986255737,0.516111111111111,0.16
"ACAM",0.6,1072,101.206823105217,29.5350303135539,-0.0536954712715215,0.516111111111111,0.16
"ACAM",0.6,65,93.1116468121261,31.5781538943925,-0.0597556725104809,0.516111111111111,0.16
"ACAM",0.6,1784,101.256855495103,32.0142754676234,-0.0552113278836047,0.516111111111111,0.16
"ACAM",0.6,769,98.0556550256265,30.725251984747,-0.0562017268548001,0.516111111111111,0.16
"ACAM",0.6,2197,93.8398260637577,30.6394034958913,-0.0586688626398635,0.516111111111111,0.16
"ACAM",0.6,2317,94.3898415788236,31.7477730516784,-0.0590564471113473,0.516111111111111,0.16
"ACAM",0.6,384,95.2379088108724,27.3751225558005,-0.0555157572534852,0.516111111111111,0.16
"ACAM",0.6,1389,112.837449613459,25.2043987284205,-0.0454381974115467,0.516111111111111,0.16
"ACAM",0.6,1412,112.22506009937,30.0515482826808,-0.0487229854364687,0.516111111111111,0.16
"ACAM",0.6,199,94.7162931453937,32.3321428884907,-0.0592260143351163,0.516111111111111,0.16
"ACAM",0.6,2226,95.6633857658424,30.43857051545,-0.0574173053506792,0.516111111111111,0.16
"ACAM",0.6,2294,105.041271152197,28.9149048508934,-0.0513439447426749,0.516111111111111,0.16
"ACAM",0.6,372,104.3056188066,33.2165697546483,-0.054282383525236,0.516111111111111,0.16
"ACAM",0.6,1760,108.296011865922,25.5109602915428,-0.0475599675298343,0.516111111111111,0.16
"ACAM",0.6,1004,99.406369242211,26.7326898943362,-0.0527249136304644,0.516111111111111,0.16
"ACAM",0.6,2202,100.465874244883,26.8866072539538,-0.0522796034501684,0.516111111111111,0.16
"ACAM",0.6,2155,110.022081118697,30.6865821397519,-0.050066831918249,0.516111111111111,0.16
"ACAM",0.6,1344,99.0797316309074,26.646090216011,-0.0528352799485965,0.516111111111111,0.16
"ACAM",0.6,358,99.8575927048318,26.161029419137,-0.0520672398982008,0.516111111111111,0.16
"ACAM",0.6,1600,114.30042750798,31.6816418675066,-0.0487337502713517,0.516111111111111,0.16
"ACAM",0.6,209,107.156057288169,28.2362891758976,-0.0499012158913962,0.516111111111111,0.16
"ACAM",0.6,1129,120.449130638594,26.9591297749877,-0.0436494252314432,0.516111111111111,0.16
"ACAM",0.6,1537,100.597037046112,28.8896809407538,-0.0535954378582956,0.516111111111111,0.16
"ACAM",0.6,1787,97.7633173774708,30.0926018822198,-0.0559574412106767,0.516111111111111,0.16
"ACAM",0.6,811,112.038889716346,26.2937137245305,-0.0464937792973067,0.516111111111111,0.16
"ACAM",0.6,2485,111.509076771022,27.3731390127214,-0.0474137566455309,0.516111111111111,0.16
"ACAM",0.6,414,119.146185287474,30.6594053349353,-0.0462183519432958,0.516111111111111,0.16
"ACAM",0.6,911,118.66101702658,27.5860011010998,-0.0446825184062333,0.516111111111111,0.16
"ACAM",0.6,303,104.411864561423,29.1824067816334,-0.0518243396123704,0.516111111111111,0.16
"ACAM",0.6,1940,117.885440398272,28.4218214288512,-0.0454670828270018,0.516111111111111,0.16
"ACAM",0.6,721,94.6612306884555,30.2572658949552,-0.0579028852370838,0.516111111111111,0.16
"ACAM",0.6,577,109.748639555331,31.0411053662789,-0.0503943696543803,0.516111111111111,0.16
"ACAM",0.6,1282,115.608294065463,26.9924127342001,-0.045497824818507,0.516111111111111,0.16
"ACAM",0.6,322,99.5159403862093,29.3350542091712,-0.0544755395528309,0.516111111111111,0.16
"ACAM",0.6,1563,99.7195908657594,30.0323226859729,-0.0548207223713109,0.516111111111111,0.16
"ACAM",0.6,1339,101.082761304692,32.734622539955,-0.055732935663322,0.516111111111111,0.16
"ACAM",0.6,814,103.106352257737,26.7210260894451,-0.0508246732494975,0.516111111111111,0.16
"ACAM",0.6,876,123.209257633043,28.6602574903524,-0.0436338470296373,0.516111111111111,0.16
"ACAM",0.6,1180,99.6852897865158,28.9367085284761,-0.0541172497134254,0.516111111111111,0.16
"ACAM",0.6,1688,104.032036239313,31.1905272890253,-0.0532529993832112,0.516111111111111,0.16
"ACAM",0.6,779,109.766440100505,28.0355516587784,-0.0485885648480857,0.516111111111111,0.16
"ACAM",0.6,92,94.3953460002208,30.8969157732604,-0.058495387197548,0.516111111111111,0.16
"ACAM",0.6,520,95.3175567489223,33.1468498924381,-0.0593582826639536,0.516111111111111,0.16
"ACAM",0.6,1146,101.05623570576,31.0773940098517,-0.0547514684736557,0.516111111111111,0.16
"ACAM",0.6,2297,117.626043133148,32.5323565424663,-0.0477923900763159,0.516111111111111,0.16
"ACAM",0.6,765,112.659139034535,29.4149285403714,-0.0481670025869885,0.516111111111111,0.16
"ACAM",0.6,1300,111.49969877364,30.4192770660954,-0.0492513018227539,0.516111111111111,0.16
"ACAM",0.6,1538,112.585704018094,26.267881846587,-0.046251049243336,0.516111111111111,0.16
"ACAM",0.6,1634,108.472411752279,28.2290542479541,-0.0492910680220974,0.516111111111111,0.16
"ACAM",0.6,1179,104.149984710766,27.8521137564867,-0.051086656990024,0.516111111111111,0.16
"ACAM",0.6,1466,103.364772759923,25.7270085717365,-0.049986997771528,0.516111111111111,0.16
"ACAM",0.6,101,88.3502225159267,28.1089431587284,-0.0604238357236975,0.516111111111111,0.16
"ACAM",0.6,1831,105.251416350979,27.9105238855967,-0.0505906129174138,0.516111111111111,0.16
"ACAM",0.6,1631,107.778524394702,27.790018298881,-0.0493266168120759,0.516111111111111,0.16
"ACAM",0.6,1937,103.394336251729,27.8133768316321,-0.0514339380539583,0.516111111111111,0.16
"ACAM",0.6,2380,93.8096589257877,27.9781121532342,-0.0568109944704494,0.516111111111111,0.16
