"focal","water","post_num","igr","dens"
"ACAM",0.6,3910,-2.07772394882997,100.947947716457
"ACAM",0.6,5736,-2.41445095117974,105.515116190526
"ACAM",0.6,1639,-1.81075875368451,117.607794106491
"ACAM",0.6,4939,-2.00328118491113,111.534751039917
"ACAM",0.6,465,-1.52900041983977,94.6011737851097
"ACAM",0.6,5092,-2.23275662952902,102.602063447855
"ACAM",0.6,5645,-1.64402671568438,107.069574890012
"ACAM",0.6,1200,-1.58788503773292,90.9960430375307
"ACAM",0.6,3863,-2.25857042462868,103.058072015206
"ACAM",0.6,1134,-1.68950263241925,95.2036131328871
"ACAM",0.6,84,-1.90856163181518,112.544527366073
"ACAM",0.6,1895,-2.37420778481522,104.259322308838
"ACAM",0.6,3101,-1.29703449089995,109.502089274012
"ACAM",0.6,5261,-2.3638534998896,98.8258708745544
"ACAM",0.6,2300,-2.30254629917272,116.343881690132
"ACAM",0.6,3990,-2.17540990915382,91.8661292573435
"ACAM",0.6,6877,-2.35995135757953,117.809634210273
"ACAM",0.6,6962,-1.52395003024494,112.157411357295
"ACAM",0.6,6764,-1.9179995549178,99.6214951506654
"ACAM",0.6,1328,-1.85413706824188,111.386303267181
"ACAM",0.6,557,-2.10025635771424,120.756964312266
"ACAM",0.6,5781,-2.24185627400465,100.332522458425
"ACAM",0.6,287,-1.26477627757373,96.1517139499115
"ACAM",0.6,6758,-1.90784388916733,114.231195364639
"ACAM",0.6,3217,-2.03174950734491,104.054247597798
"ACAM",0.6,6473,-2.19119641392331,103.779549778194
"ACAM",0.6,6631,-1.84835018489402,108.282727499983
"ACAM",0.6,3702,-1.48924954375565,91.0134860672599
"ACAM",0.6,1522,-1.57693535985093,98.5998213179917
"ACAM",0.6,858,-1.56905461205078,114.227667003781
"ACAM",0.6,5936,-2.37454174822705,113.82669652746
"ACAM",0.6,6763,-1.42091166429995,110.922880049659
"ACAM",0.6,4672,-1.42263535105369,91.2234892402819
"ACAM",0.6,990,-1.73779934378788,101.233140894329
"ACAM",0.6,3175,-1.83292328435795,103.033661875029
"ACAM",0.6,316,-2.33491420231959,103.096519654925
"ACAM",0.6,5171,-2.03899023152512,100.203489162655
"ACAM",0.6,733,-2.18730467910496,101.015878441652
"ACAM",0.6,5410,-2.18247167395632,104.971087725998
"ACAM",0.6,6794,-1.40510691426666,114.423359885005
"ACAM",0.6,6273,-2.32364649878783,99.2262489101773
"ACAM",0.6,4907,-1.38043447121119,102.046505074795
"ACAM",0.6,5051,-2.06974371762523,104.76005077888
"ACAM",0.6,2330,-1.80690131685513,108.190031057217
"ACAM",0.6,1167,-2.01543737048046,109.998481327791
"ACAM",0.6,3514,-2.03673067209893,110.078968892541
"ACAM",0.6,6429,-2.30635966507268,105.477203251813
"ACAM",0.6,3992,-1.65059430983529,102.206107788448
"ACAM",0.6,1706,-1.72897563310549,112.717275278922
"ACAM",0.6,501,-2.504649171067,113.394079060193
"ACAM",0.6,3788,-1.440890554572,110.517686136352
"ACAM",0.6,6655,-2.23758697581753,108.318107088865
"ACAM",0.6,536,-1.84216220015227,113.234517823042
"ACAM",0.6,6837,-2.26695024683116,105.725274548611
"ACAM",0.6,5084,-1.18492749071955,97.4739373767585
"ACAM",0.6,3286,-1.64624596643325,98.4884399243674
"ACAM",0.6,3747,-2.10060209144343,102.55611611496
"ACAM",0.6,5163,-1.82394058821807,99.0784993557737
"ACAM",0.6,5121,-2.10648607026012,100.223640423318
"ACAM",0.6,29,-2.14248026047442,107.112759058212
"ACAM",0.6,3662,-2.19787262848703,112.828931543963
"ACAM",0.6,1942,-2.28466455730251,117.056947936017
"ACAM",0.6,4934,-1.59153659611873,95.1060205683779
"ACAM",0.6,1820,-1.05188807032074,92.2043696498769
"ACAM",0.6,5748,-2.15155712901001,100.241042980292
"ACAM",0.6,2281,-2.09150174568449,102.22001842539
"ACAM",0.6,1317,-2.13623400305696,104.229351197107
"ACAM",0.6,4669,-1.11323867829538,99.7666142600867
"ACAM",0.6,1966,-1.60336877727855,101.50876073175
"ACAM",0.6,369,-2.03076215584074,106.963597784711
"ACAM",0.6,2499,-2.03143269071458,112.668827258473
"ACAM",0.6,4182,-2.23180297159954,111.927029299725
"ACAM",0.6,5603,-2.20927018755361,120.254635071053
"ACAM",0.6,6471,-2.36486533427714,102.240923820674
"ACAM",0.6,5742,-2.46074141172726,107.91310822852
"ACAM",0.6,355,-1.98924478134977,105.383302093588
"ACAM",0.6,5939,-2.02053719571172,102.824877325328
"ACAM",0.6,1073,-1.03806991800161,103.243224927291
"ACAM",0.6,361,-2.48886425035297,115.645467411245
"ACAM",0.6,1340,-2.07897584476265,102.41665507306
"ACAM",0.6,1266,-2.30196111732614,128.417007305942
"ACAM",0.6,1841,-1.79065129904476,93.5026187572316
"ACAM",0.6,2866,-1.85322595087792,111.116785731858
"ACAM",0.6,4343,-2.16208086522907,111.597491462755
"ACAM",0.6,751,-2.25772885766593,108.812054792219
"ACAM",0.6,219,-2.03691855576144,104.109228606413
"ACAM",0.6,135,-1.95508016620905,99.7233431859641
"ACAM",0.6,4207,-1.73493187824727,108.44788692246
"ACAM",0.6,532,-1.83479138765295,105.166470534414
"ACAM",0.6,6521,-2.32771575804494,107.645445389627
"ACAM",0.6,4504,-2.14119222905594,131.173121193302
"ACAM",0.6,3123,-2.20877799561645,102.397345642076
"ACAM",0.6,5685,-2.15045147321193,107.521684129607
"ACAM",0.6,912,-1.8896184067519,98.5549878199491
"ACAM",0.6,6611,-2.48099428506407,123.222678192472
"ACAM",0.6,3428,-0.954051727970811,89.2974346277044
"ACAM",0.6,2178,-2.33725942157967,133.946600514378
"ACAM",0.6,6900,-1.20019808492443,105.009893658025
"ACAM",0.6,5932,-2.10204465949573,117.897414680533
"ACAM",0.6,4455,-2.04085590038122,113.197268984894
"ACAM",0.6,2153,-1.44085826057499,94.0391804223202
"ACAM",0.6,1148,-1.99061337889868,110.940638810473
"ACAM",0.6,6138,-1.64661747727394,110.289103536204
"ACAM",0.6,1101,-1.99875734064024,99.8781119729706
"ACAM",0.6,1242,-2.39153379461717,119.944888287801
"ACAM",0.6,3682,-1.62496877874955,97.8217038072131
"ACAM",0.6,1218,-1.8027180848631,90.5703333102041
"ACAM",0.6,4115,-1.66865496215933,103.701484740038
"ACAM",0.6,273,-1.70582974730121,103.411789240102
"ACAM",0.6,418,-1.6058536234958,109.881846889293
"ACAM",0.6,6091,-2.23271648632033,106.121413427451
"ACAM",0.6,5663,-1.98360304122044,107.457523921562
"ACAM",0.6,6563,-1.7457175757268,99.8110580989078
"ACAM",0.6,867,-2.42494041285694,95.3428063643899
"ACAM",0.6,4782,-1.37875201764337,96.4185450053591
"ACAM",0.6,4499,-2.08289509764545,106.167927499247
"ACAM",0.6,3821,-2.3595134648145,119.133146156894
"ACAM",0.6,1611,-2.10271759279319,115.991579352871
"ACAM",0.6,5136,-1.96121248188054,94.8197030321674
"ACAM",0.6,5160,-2.43371575357821,124.902932769232
"ACAM",0.6,5897,-1.73329611549102,98.4990762714548
"ACAM",0.6,818,-2.16702468740894,106.57326140463
"ACAM",0.6,2652,-1.98851313952382,108.431457283767
"ACAM",0.6,4730,-2.43237442344592,96.1267948885543
"ACAM",0.6,664,-1.51232713338477,92.7395218000499
"ACAM",0.6,3210,-1.13224725663641,102.269683980789
"ACAM",0.6,719,-1.68316952481616,108.99926768288
"ACAM",0.6,3651,-2.22956449309507,127.244650283178
"ACAM",0.6,3045,-1.27716538414301,96.1639327983447
"ACAM",0.6,2809,-2.4158661392627,119.02990870174
"ACAM",0.75,1422,-2.16624251424844,137.034024971471
"ACAM",0.75,1017,-2.32159644853277,129.635196890648
"ACAM",0.75,4775,-1.03867714792794,140.087628754286
"ACAM",0.75,2177,-1.48334935227294,139.645891148182
"ACAM",0.75,5026,-1.67589706176686,137.78922822438
"ACAM",0.75,1533,-2.20590568339323,132.582150720136
"ACAM",0.75,4567,-1.90170649122734,129.28220610283
"ACAM",0.75,2347,-1.55141898790727,118.999021225812
"ACAM",0.75,270,0.0406634051920234,121.423909326296
"ACAM",0.75,4050,-0.91403961744933,131.080067122143
"ACAM",0.75,5307,-2.00123583906994,128.574212497488
"ACAM",0.75,3379,-1.13312362633508,126.051304838168
"ACAM",0.75,4065,-1.53215428365247,130.30093186626
"ACAM",0.75,597,-1.56901998025848,125.730676784626
"ACAM",0.75,1301,-1.27879831920873,124.712034031895
"ACAM",0.75,6070,-1.80553685734909,135.720454872729
"ACAM",0.75,330,-1.89073086125902,151.540790619333
"ACAM",0.75,1799,0.418244667658242,131.52700863433
"ACAM",0.75,3913,-0.669065435691422,138.026927588641
"ACAM",0.75,5711,-1.1555709856662,108.133795406329
"ACAM",0.75,1749,-2.07178738673642,140.023241707146
"ACAM",0.75,37,-1.63074472004462,131.919007415508
"ACAM",0.75,1129,-0.674826857626563,112.814496962974
"ACAM",0.75,729,-1.10260810754197,119.353524871811
"ACAM",0.75,878,-1.59457346811165,123.845825730669
"ACAM",0.75,485,-2.22607853594357,141.265872503496
"ACAM",0.75,5922,-1.59838071330668,137.788290914396
"ACAM",0.75,6526,-1.51253500244386,124.380224547882
"ACAM",0.75,4012,-2.161003997312,132.779000592204
"ACAM",0.75,5071,-1.99612262415705,125.850420704998
"ACAM",0.75,2849,-1.64803717593555,153.875532987833
"ACAM",0.75,2900,-0.940823271814847,119.654015313485
"ACAM",0.75,6470,-1.666692423871,135.093767048501
"ACAM",0.75,2378,-1.03615686947703,139.168543089905
"ACAM",0.75,4650,-1.49323392981738,117.15558653832
"ACAM",0.75,1446,-1.15280274570652,123.698625408224
"ACAM",0.75,2159,-2.20811988785844,166.725366740667
"ACAM",0.75,3476,-2.2391701422399,141.192287176926
"ACAM",0.75,1948,-1.18296964174592,141.096900901062
"ACAM",0.75,2580,-2.00229645955861,126.711068451929
"ACAM",0.75,1530,-0.793336442287506,135.487172491724
"ACAM",0.75,6700,-0.783969444241833,122.287674022452
"ACAM",0.75,4439,-1.37812478574436,137.543992829954
"ACAM",0.75,6726,-1.56503442063005,148.812963638961
"ACAM",0.75,4136,0.275506682689415,123.494389673983
"ACAM",0.75,4633,-2.20415379515941,121.755786921932
"ACAM",0.75,6519,-0.497864148392761,121.625590431258
"ACAM",0.75,4344,-1.10943025890781,121.880750371521
"ACAM",0.75,1222,-0.912568850142017,133.447703849122
"ACAM",0.75,2426,0.307835722933208,135.074132964117
"ACAM",0.75,2087,-2.15767581802192,124.892363615221
"ACAM",0.75,2483,-0.687076831552339,133.245861311479
"ACAM",0.75,2858,-0.838296218336737,112.397515744311
"ACAM",0.75,5510,-1.18564274769224,120.500581818725
"ACAM",0.75,5400,-2.15935695830882,126.192359696909
"ACAM",0.75,1696,-1.25333458223951,132.826657520667
"ACAM",0.75,526,-1.433391352951,120.519077142599
"ACAM",0.75,6786,-1.53640309516478,132.6077700784
"ACAM",0.75,1069,-0.803916182924089,137.867055023786
"ACAM",0.75,5522,-1.44689392234705,111.239039195913
"ACAM",0.75,22,-1.18577768026697,115.474407320019
"ACAM",0.75,5838,-2.07130649652887,132.851441312157
"ACAM",0.75,5862,-2.19306470294015,147.075521393177
"ACAM",0.75,6337,-1.73849800597567,131.91788979841
"ACAM",0.75,5491,-1.68841242207717,121.952116268734
"ACAM",0.75,6643,-1.38503150984989,112.571920697216
"ACAM",0.75,1128,-1.75601468943386,116.116382187558
"ACAM",0.75,983,-2.22545778091497,137.620598984892
"ACAM",0.75,1791,-1.9282415126089,162.459044867599
"ACAM",0.75,5612,-1.83594039195662,124.742804366463
"ACAM",0.75,3910,-1.43478924765203,125.658897210708
"ACAM",0.75,5736,-1.92609296840071,140.539521734429
"ACAM",0.75,1639,-1.68949046956936,133.771682143522
"ACAM",0.75,4939,-1.38487608656636,125.008177308493
"ACAM",0.75,465,-1.22696770391815,120.928424204013
"ACAM",0.75,5092,-1.5641840909874,121.368385869724
"ACAM",0.75,5645,-2.26883732011686,127.619752688562
"ACAM",0.75,1200,-2.04505811531663,143.174675479492
"ACAM",0.75,3863,-1.66660029591229,125.060542548963
"ACAM",0.75,1134,-1.50381783664214,131.449521023304
"ACAM",0.75,84,-1.11636210025559,133.877125214414
"ACAM",0.75,1895,-1.25230720845101,122.458968272606
"ACAM",0.75,3101,-2.15733852001322,139.643946132942
"ACAM",0.75,5261,-2.09954075834354,150.105153122025
"ACAM",0.75,2300,-1.05902736397057,109.635848620414
"ACAM",0.75,3990,-1.78671334262998,124.452124162036
"ACAM",0.75,6877,-0.336321867387324,120.491392428152
"ACAM",0.75,6962,-0.877862396194145,123.816179789711
"ACAM",0.75,6764,-1.56468425157971,127.437528086936
"ACAM",0.75,1328,-1.12199233418845,119.09341554801
"ACAM",0.75,557,-1.94677050852105,119.299746436379
"ACAM",0.75,5781,-2.34550171753554,151.070247922577
"ACAM",0.75,287,-2.15391877809816,152.432128285283
"ACAM",0.75,6758,-1.24121664459367,136.345957160075
"ACAM",0.75,3217,-1.62285479646709,114.832220815101
"ACAM",0.75,6473,-1.93204914097013,143.313088578644
"ACAM",0.75,6631,-2.18035509823647,152.627345482554
"ACAM",0.75,3702,-1.80803929849775,137.32657861841
"ACAM",0.75,1522,-1.99918560974706,137.16110370109
"ACAM",0.75,858,-1.24678112948021,127.190420007488
"ACAM",0.75,5936,-1.61281688547955,139.313373872013
"ACAM",0.75,6763,-1.84020576647033,141.608503361521
"ACAM",0.75,4672,-2.271308515809,138.366777070457
"ACAM",0.75,990,-2.33299937954052,132.745695686582
"ACAM",0.75,3175,-0.139482483391576,128.162674836679
"ACAM",0.75,316,-1.49822061441807,146.443495713505
"ACAM",0.75,5171,-0.803945260143624,122.876044176334
"ACAM",0.75,733,0.919390358459878,115.871698397616
"ACAM",0.75,5410,0.72093010143328,116.672610540599
"ACAM",0.75,6794,-1.31103687323302,119.106818304205
"ACAM",0.75,6273,-2.03166014552606,127.55928462015
"ACAM",0.75,4907,-1.36765968030609,133.433716026072
"ACAM",0.75,5051,-0.858795302032961,137.729071194969
"ACAM",0.75,2330,-2.40780427955598,153.978860195786
"ACAM",0.75,1167,-1.7277653311938,132.790637706453
"ACAM",0.75,3514,-1.30860385214823,119.675617858041
"ACAM",0.75,6429,-1.72464592466219,124.382784317698
"ACAM",0.75,3992,-2.04156996208205,127.131851222647
"ACAM",0.75,1706,-2.01289874172988,138.723481282789
"ACAM",0.75,501,-1.65948639846354,131.382979697573
"ACAM",0.75,3788,-2.40806729790077,151.312734284335
"ACAM",0.75,6655,-1.1891195923287,121.516738407031
"ACAM",0.75,536,-1.73848217663835,133.785010596067
"ACAM",0.75,6837,-1.21193105980963,129.07111169605
"ACAM",0.75,5084,-2.41893159020223,165.104821818831
"ACAM",0.75,3286,-1.95047471354504,138.790514408103
"ACAM",0.75,3747,-1.62173786834671,130.295582109954
"ACAM",0.75,5163,-1.67319294062516,115.864870709634
"ACAM",0.75,5121,-1.51587272638102,134.703586275885
"ACAM",0.75,29,-0.993943997229936,127.101726433966
"ACAM",0.75,3662,-2.17879625223437,128.308303978052
"ACAM",0.75,1942,-1.67465780685598,130.947525545388
"ACAM",0.75,4934,-1.08894407820719,120.087345640916
"ACAM",0.75,1820,-1.73293643206772,137.832238854749
"ACAM",0.75,5748,-2.37637913466417,135.721704669123
"ACAM",0.75,2281,-1.1746870654464,119.299218204803
"ACAM",0.75,1317,-0.943321416018103,126.741696980468
"ACAM",0.75,4669,-1.31369504798541,135.230939592245
"ACAM",0.75,1966,-2.13581751818288,135.184880179969
"ACAM",0.75,369,-1.21657136122729,119.759242109718
"ACAM",0.75,2499,-2.05259894168217,124.888507302006
"ACAM",0.75,4182,-0.844608388730957,125.177657769856
"ACAM",0.75,5603,-1.72205284304876,146.696443547078
"ACAM",0.75,6471,-2.13037645675999,136.72722766559
"ACAM",0.75,5742,-1.16172323724884,136.766370827443
"ACAM",0.75,355,-1.53314517813074,139.602496003681
"ACAM",0.75,5939,-0.679629091010743,127.891933363329
"ACAM",0.75,1073,-0.965755658607836,130.886875349706
"ACAM",0.75,361,-1.38189314172139,139.712305434724
"ACAM",0.75,1340,-2.21667198316927,123.221271070053
"ACAM",0.75,1266,-0.484417163333005,126.881442685249
"ACAM",0.75,1841,-1.25054593648406,125.089827436436
"ACAM",0.75,2866,-1.54136906602414,131.139304768587
"ACAM",0.75,4343,-1.51366282915572,128.762404980538
"ACAM",0.75,751,-1.84967051841356,112.435713723344
"ACAM",0.75,219,-0.362735159106313,109.913884745345
"ACAM",0.75,135,-0.952064719379544,124.961680654313
"ACAM",0.75,4207,-2.17133582053888,132.500809981028
"ACAM",0.75,532,0.0265333601236672,129.666624705504
"ACAM",0.75,6521,-0.96927446950576,146.509254193568
"ACAM",0.75,4504,-1.44440656401611,132.21364086984
"ACAM",0.75,3123,-0.434377449437157,133.015177233939
"ACAM",0.75,5685,-1.91556335060274,134.500544492881
"ACAM",0.75,912,-1.46834134929633,131.413560317471
"ACAM",0.75,6611,-2.32309039817262,147.722604296172
"ACAM",0.75,3428,-2.2541923457066,150.511414737389
"ACAM",0.75,2178,-2.11408241969356,149.024631616033
"ACAM",0.75,6900,-1.04137144508469,118.010180644362
"ACAM",0.75,5932,-2.34268104555007,127.258721539478
"ACAM",0.75,4455,-2.05404885818452,146.434736517914
"ACAM",0.75,2153,-0.995541880756944,128.29836293718
"ACAM",0.75,1148,0.649544848007873,121.189669290909
"ACAM",0.75,6138,-0.969760012890783,136.018200075987
"ACAM",0.75,1101,-2.09370669251014,152.177143993762
"ACAM",0.75,1242,-1.17399547334742,116.371368983794
"ACAM",0.75,3682,-1.16491386423713,130.929757239848
"ACAM",0.75,1218,-1.02962853564357,134.284964690175
"ACAM",0.75,4115,-1.2776900663687,134.378335238898
"ACAM",0.75,273,-0.637381748009437,109.549225054032
"ACAM",0.75,418,-1.70597471600964,131.941230023303
"ACAM",0.75,6091,-1.8551237344072,137.03804155519
"ACAM",0.75,5663,-2.29882351077353,139.658560200894
"ACAM",0.75,6563,-2.06842415860082,131.390502277622
"ACAM",0.75,867,-0.44814134252531,132.971880424994
"ACAM",0.75,4782,-1.840913968371,118.191099263621
"ACAM",0.75,4499,-2.10719994874297,132.898289900069
"ACAM",0.75,3821,-1.33397309940971,122.7268925824
"ACAM",0.75,1611,-1.35163862006993,119.592607311593
"ACAM",0.75,5136,-1.38401875527313,117.196166762734
"ACAM",0.75,5160,-1.40611033988567,132.904340515447
"ACAM",0.75,5897,-1.80382623818323,153.383026794597
"ACAM",0.75,818,-1.93574763235188,138.920897394007
"ACAM",0.75,2652,0.158777499217639,121.900739268935
"ACAM",0.75,4730,-0.321975855118681,120.744984534151
"ACAM",0.75,664,-1.15492978481913,133.366714279793
"ACAM",0.75,3210,-1.81000466975571,138.581357912579
"ACAM",0.75,719,-0.834068515225929,114.97484911968
"ACAM",0.75,3651,-2.24288937703396,137.611107251158
"ACAM",0.75,3045,-0.0757957548987344,133.740676234818
"ACAM",0.75,2809,-2.02924639215668,120.231624614924
"ACAM",1,1422,0.121072458922955,122.010203764855
"ACAM",1,1017,-0.637178008615624,141.303801992518
"ACAM",1,4775,0.175875340633176,117.974260350735
"ACAM",1,2177,1.35148077736056,116.127520464566
"ACAM",1,5026,0.583491880218981,117.67910203928
"ACAM",1,1533,0.916253607590675,107.051230070704
"ACAM",1,4567,-0.359961341388657,128.03734905844
"ACAM",1,2347,1.32201578481988,127.159352032494
"ACAM",1,270,2.15221500999278,105.270319995867
"ACAM",1,4050,0.213434720059268,120.753696042238
"ACAM",1,5307,-0.187236126734179,112.545309476119
"ACAM",1,3379,0.636214816408662,133.178265391771
"ACAM",1,4065,0.887915114417863,110.542478257249
"ACAM",1,597,0.871187576775956,115.892493623381
"ACAM",1,1301,-0.620616866411191,138.983337944254
"ACAM",1,6070,1.42451920488236,123.049373541364
"ACAM",1,330,0.891004892576755,106.167980410048
"ACAM",1,1799,1.30555760744596,112.130426295706
"ACAM",1,3913,-0.0413830086619553,152.091988627704
"ACAM",1,5711,0.685301507501645,131.613571084571
"ACAM",1,1749,-1.87037810373682,128.091816131129
"ACAM",1,37,0.0978989834987523,135.284166085465
"ACAM",1,1129,0.928578563713342,134.773660927536
"ACAM",1,729,1.09706543576795,122.761324767098
"ACAM",1,878,-0.26996939614678,141.010960567834
"ACAM",1,485,-0.564731246281904,120.386888465559
"ACAM",1,5922,0.388990721939793,130.622527534387
"ACAM",1,6526,1.36914344473324,112.816612931486
"ACAM",1,4012,0.543512434011534,133.658494757996
"ACAM",1,5071,-0.120086081398513,121.381948688188
"ACAM",1,2849,0.670336594648896,116.170897026923
"ACAM",1,2900,0.0641277653547229,130.971373046448
"ACAM",1,6470,0.795009866100991,141.263822583215
"ACAM",1,2378,0.750012465214557,163.392001161289
"ACAM",1,4650,-0.247347424264487,122.743874379247
"ACAM",1,1446,0.100756426329067,122.526792643557
"ACAM",1,2159,-0.310735011873851,125.717921450643
"ACAM",1,3476,-0.379604420884084,134.078674624424
"ACAM",1,1948,0.279623054383978,152.211545668663
"ACAM",1,2580,-0.404920377612111,137.421184764246
"ACAM",1,1530,1.58411720836137,129.156483361806
"ACAM",1,6700,1.23515466740512,123.661768341901
"ACAM",1,4439,1.09785407822723,112.406922139667
"ACAM",1,6726,0.719886285579206,136.017481925095
"ACAM",1,4136,0.203337912359602,136.089143016943
"ACAM",1,4633,-0.0574137308384084,154.60650856291
"ACAM",1,6519,1.37740346487512,111.953338571695
"ACAM",1,4344,0.57003291184767,141.42787754301
"ACAM",1,1222,0.406640744739144,115.250393309422
"ACAM",1,2426,0.24391314109507,120.425530051055
"ACAM",1,2087,0.642371983421476,126.81468506009
"ACAM",1,2483,-0.358492645211958,150.504334324694
"ACAM",1,2858,0.380352627624949,149.32213511514
"ACAM",1,5510,-1.10863212581843,123.520871328456
"ACAM",1,5400,0.558021821645738,132.421324025955
"ACAM",1,1696,1.61802640314014,130.350920376968
"ACAM",1,526,1.03169136602552,137.355538170143
"ACAM",1,6786,0.671711278107357,115.240165437211
"ACAM",1,1069,1.2812806200374,117.496895161871
"ACAM",1,5522,-1.03932431041686,137.671555132597
"ACAM",1,22,1.29909594619141,122.871275898948
"ACAM",1,5838,-0.0587265908591869,132.609148831313
"ACAM",1,5862,0.25025058718538,114.218703206987
"ACAM",1,6337,1.47726832370037,105.699003487433
"ACAM",1,5491,0.97501145934713,111.901606497601
"ACAM",1,6643,0.249422859662921,142.655174414383
"ACAM",1,1128,-0.0410278366447047,133.917112846099
"ACAM",1,983,0.327762076198182,146.94440894287
"ACAM",1,1791,0.496530840168407,140.336043264442
"ACAM",1,5612,1.38314527954528,124.649207187126
"ACAM",1,3910,0.995214479013871,122.042578367439
"ACAM",1,5736,0.887372487394059,119.795489797753
"ACAM",1,1639,0.27027500008898,119.769404732532
"ACAM",1,4939,0.600413691306406,150.988659353774
"ACAM",1,465,0.508701222216385,123.28591247769
"ACAM",1,5092,0.466136774549391,156.837291523281
"ACAM",1,5645,0.939891973655252,124.976881759215
"ACAM",1,1200,-0.306073424699899,151.023880721218
"ACAM",1,3863,0.0614491881647299,129.61484260684
"ACAM",1,1134,-0.39330330536832,130.596893931061
"ACAM",1,84,0.811898673345044,107.671711023861
"ACAM",1,1895,-0.332351282991327,153.136296350046
"ACAM",1,3101,0.870308081246159,115.080562593925
"ACAM",1,5261,0.543531148092893,127.969620403547
"ACAM",1,2300,0.700997008900506,127.359756755744
"ACAM",1,3990,1.0009143699488,113.973795253392
"ACAM",1,6877,1.01977055431373,110.211742981604
"ACAM",1,6962,0.684459695467482,134.856432138441
"ACAM",1,6764,0.67539668568443,120.200632710227
"ACAM",1,1328,0.466304298900852,124.172428075192
